ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-11T14:51:17.896
endDateTime, 2020-08-11T14:51:29.500
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 11.6046
ModuleTime, 11.6046
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-08-11T14:51:18.072, 2020-08-11T14:51:18.074, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0017992, 0.0017992, Done, 
5, Put UUT, 2020-08-11T14:51:18.085, 2020-08-11T14:51:20.324, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.23884, 2.23884, Passed, 
6, DC Power On, 2020-08-11T14:51:20.342, 2020-08-11T14:51:20.379, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.0365256, 0.0365256, Done, 
7, AC Power On, 2020-08-11T14:51:20.395, 2020-08-11T14:51:22.447, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.05147, 2.05147, Done, 
8, Power Off, 2020-08-11T14:51:23.113, 2020-08-11T14:51:25.173, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.05994, 2.05994, Done, 
9, DC Power Off, 2020-08-11T14:51:25.940, 2020-08-11T14:51:25.973, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0334263, 0.0334263, Done, 
10, Wait 10, 2020-08-11T14:51:25.973, 2020-08-11T14:51:29.467, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 3.49357, 3.49357, Aborted, 
