ID, administrator
name, administrator
ID, 2745
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-05T01:22:01.694
endDateTime, 2022-04-05T01:26:21.980
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 260.287
ModuleTime, 260.287
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2746, Load Bio Rad DLL, 2022-04-05T01:22:01.729, 2022-04-05T01:22:01.730, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.001045, 0.001045, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2747, Put UUT, 2022-04-05T01:22:01.745, 2022-04-05T01:22:02.972, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.22717, 1.22717, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2748, DC Power On, 2022-04-05T01:22:02.978, 2022-04-05T01:22:03.293, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.314841, 0.314841, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2749, AC Power On, 2022-04-05T01:22:03.298, 2022-04-05T01:22:05.023, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.72556, 1.72556, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2750, Find Attached Devices, 2022-04-05T01:22:05.033, 2022-04-05T01:22:35.011, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 29.9781, 29.9781, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2751, 12.8V No Load Test, 2022-04-05T01:22:35.023, 2022-04-05T01:22:36.309, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.28624, 1.28624, Passed, Numeric, 12.7414929, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2752, 12.8V Load 30W, 2022-04-05T01:22:36.315, 2022-04-05T01:22:37.798, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.48331, 1.48331, Passed, Numeric, 12.3713017, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2753, 5V No Load Test, 2022-04-05T01:22:37.810, 2022-04-05T01:22:38.546, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.735252, 0.735252, Passed, Numeric, 5.04776777, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2754, 5V 600mA Load, 2022-04-05T01:22:38.551, 2022-04-05T01:22:39.798, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24786, 1.24786, Passed, Numeric, 5.04924105, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2755, 3.3V Voltage Check, 2022-04-05T01:22:39.810, 2022-04-05T01:22:40.544, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.733278, 0.733278, Passed, Numeric, 3.33804743, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2756, Battery Voltage Check, 2022-04-05T01:22:40.554, 2022-04-05T01:22:41.285, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.73068, 0.73068, Passed, Numeric, 3.22947674, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2757, Wait 10, 2022-04-05T01:22:41.290, 2022-04-05T01:22:51.291, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2758, Remote Command Set, 2022-04-05T01:22:51.294, 2022-04-05T01:23:58.712, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.4176, 67.4176, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2759, Initialize SRAM and HC12, 2022-04-05T01:23:58.718, 2022-04-05T01:24:08.209, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49086, 9.49086, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
