ID, administrator
name, administrator
ID, 957
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-14T23:28:51.093
endDateTime, 2022-02-14T23:40:48.056
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 716.964
ModuleTime, 716.964
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
958, Load Bio Rad DLL, 2022-02-14T23:28:51.130, 2022-02-14T23:28:51.130, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0005592, 0.0005592, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
959, Put UUT, 2022-02-14T23:28:51.146, 2022-02-14T23:28:52.698, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.55246, 1.55246, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
960, DC Power On, 2022-02-14T23:28:52.704, 2022-02-14T23:28:53.096, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.391954, 0.391954, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
961, AC Power On, 2022-02-14T23:28:53.097, 2022-02-14T23:28:55.204, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.10717, 2.10717, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
962, Find Attached Devices, 2022-02-14T23:28:55.206, 2022-02-14T23:29:11.640, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.4332, 16.4332, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
963, 12.8V No Load Test, 2022-02-14T23:29:11.642, 2022-02-14T23:29:12.842, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.19953, 1.19953, Passed, Numeric, 12.7997415, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
964, 12.8V Load 30W, 2022-02-14T23:29:12.843, 2022-02-14T23:29:13.1000, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.15689, 1.15689, Passed, Numeric, 12.66318, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
965, 5V No Load Test, 2022-02-14T23:29:14.004, 2022-02-14T23:29:14.703, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.699235, 0.699235, Passed, Numeric, 5.07194352, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
966, 5V 600mA Load, 2022-02-14T23:29:14.704, 2022-02-14T23:29:15.1000, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.29603, 1.29603, Passed, Numeric, 5.0697343, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
967, 3.3V Voltage Check, 2022-02-14T23:29:16.004, 2022-02-14T23:29:16.693, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.689507, 0.689507, Passed, Numeric, 3.32075707, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
968, Battery Voltage Check, 2022-02-14T23:29:16.696, 2022-02-14T23:29:17.390, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.693871, 0.693871, Passed, Numeric, 3.22161822, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
969, Wait 10, 2022-02-14T23:29:17.391, 2022-02-14T23:29:27.391, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0002, 10.0002, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
970, Remote Command Set, 2022-02-14T23:29:27.392, 2022-02-14T23:30:34.935, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.5431, 67.5431, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
971, Initialize SRAM and HC12, 2022-02-14T23:30:34.941, 2022-02-14T23:30:44.437, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49652, 9.49652, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
972, I2C Read Write Test, 2022-02-14T23:30:44.448, 2022-02-14T23:30:47.340, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.89159, 2.89159, Passed, Alpha VCC, 5.0733949695, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
973, Get VCC Sensor Value, 2022-02-14T23:30:47.345, 2022-02-14T23:30:47.357, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.012401, 0.012401, Passed, Numeric, 5.02152, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
