ID, administrator
name, administrator
ID, 1593
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-15T00:26:07.365
endDateTime, 2022-02-15T00:29:34.553
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 207.189
ModuleTime, 207.189
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
1612, Lid Left Sensor Test, 2022-02-15T00:28:02.491, 2022-02-15T00:28:02.506, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0153162, 0.0153162, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1613, Lid Right Sensor Test, 2022-02-15T00:28:02.510, 2022-02-15T00:28:02.521, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0114132, 0.0114132, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1614, HS Left Sensor Test, 2022-02-15T00:28:02.523, 2022-02-15T00:28:02.533, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0099387, 0.0099387, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1615, HS Right Sensor Test, 2022-02-15T00:28:02.535, 2022-02-15T00:28:02.545, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0100509, 0.0100509, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1616, Get Amp2 Sensor Value, 2022-02-15T00:28:02.546, 2022-02-15T00:28:02.556, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0098621, 0.0098621, Passed, Numeric, 23, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1617, Get Amp Sensor Value, 2022-02-15T00:28:02.557, 2022-02-15T00:28:02.567, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0098824, 0.0098824, Passed, Numeric, 22.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1618, Get Power Supply Sensor Value, 2022-02-15T00:28:02.568, 2022-02-15T00:28:02.578, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0100957, 0.0100957, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
1619, SRAM Page 0 Check, 2022-02-15T00:28:02.581, 2022-02-15T00:28:43.427, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 40.8456, 40.8456, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1620, SRAM Page 1 Check, 2022-02-15T00:28:43.430, 2022-02-15T00:28:43.876, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.446, 0.446, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1621, SRAM Page 2 Check, 2022-02-15T00:28:43.877, 2022-02-15T00:28:44.272, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.394856, 0.394856, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1622, SRAM Page 3 Check, 2022-02-15T00:28:44.273, 2022-02-15T00:28:44.675, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.402303, 0.402303, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1623, Power Cycle Unit, 2022-02-15T00:28:44.676, 2022-02-15T00:29:13.177, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.5001, 28.5001, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1624, Battery Backup Test, 2022-02-15T00:29:13.178, 2022-02-15T00:29:14.232, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05451, 1.05451, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1625, Block Sensor 0 Check, 2022-02-15T00:29:14.235, 2022-02-15T00:29:14.245, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0097293, 0.0097293, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1626, Block Sensor 1 Check, 2022-02-15T00:29:14.246, 2022-02-15T00:29:14.257, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0107831, 0.0107831, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1627, Block Sensor 2 Check, 2022-02-15T00:29:14.260, 2022-02-15T00:29:14.270, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0100851, 0.0100851, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1628, Block Sensor 3 Check, 2022-02-15T00:29:14.277, 2022-02-15T00:29:14.287, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0100939, 0.0100939, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1629, Block Sensor 4 Check, 2022-02-15T00:29:14.291, 2022-02-15T00:29:14.304, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0132473, 0.0132473, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1630, Block Sensor 5 Check, 2022-02-15T00:29:14.307, 2022-02-15T00:29:14.318, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0111031, 0.0111031, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1631, TE CH0 Posistive Direction Check, 2022-02-15T00:29:14.324, 2022-02-15T00:29:15.075, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, true, 45, 0.750232, Failed, Numeric, 0.001278260146667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1632, TE CH0 Negative Direction Check, 2022-02-15T00:29:15.078, 2022-02-15T00:29:15.865, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.786621, 0.786621, Failed, Numeric, -0.001250003115, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1633, TE CH1 Posistive Direction Check, 2022-02-15T00:29:15.868, 2022-02-15T00:29:16.642, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.774087, 0.774087, Passed, Numeric, 10.71504826667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1634, TE CH1 Negative Direction Check, 2022-02-15T00:29:16.646, 2022-02-15T00:29:17.424, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.77788, 0.77788, Passed, Numeric, -10.71371721667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1635, TE CH2 Posistive Direction Check, 2022-02-15T00:29:17.437, 2022-02-15T00:29:18.222, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.785808, 0.785808, Passed, Numeric, 10.77804895, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1636, TE CH2 Negative Direction Check, 2022-02-15T00:29:18.226, 2022-02-15T00:29:19.025, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.79883, 0.79883, Passed, Numeric, -10.78022085, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1637, TE CH3 Posistive Direction Check, 2022-02-15T00:29:19.028, 2022-02-15T00:29:19.781, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.752068, 0.752068, Passed, Numeric, 10.86228173333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1638, TE CH3 Negative Direction Check, 2022-02-15T00:29:19.784, 2022-02-15T00:29:20.559, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.77451, 0.77451, Passed, Numeric, -10.85848046667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1639, TE CH4 Posistive Direction Check, 2022-02-15T00:29:20.562, 2022-02-15T00:29:21.309, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.747054, 0.747054, Passed, Numeric, 10.7704083, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1640, TE CH4 Negative Direction Check, 2022-02-15T00:29:21.313, 2022-02-15T00:29:22.076, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.763292, 0.763292, Passed, Numeric, -10.76327301667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1641, TE CH5 Posistive Direction Check, 2022-02-15T00:29:22.079, 2022-02-15T00:29:22.864, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.784925, 0.784925, Passed, Numeric, 10.86873573333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1642, TE CH5 Negative Direction Check, 2022-02-15T00:29:22.868, 2022-02-15T00:29:23.629, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.761279, 0.761279, Passed, Numeric, -10.87021158333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1643, TE CH0 4.9A Current Check, 2022-02-15T00:29:23.642, 2022-02-15T00:29:24.434, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.792295, 0.792295, Failed, Numeric, 0.001256795986667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1644, TE CH1 4.9A Current Check, 2022-02-15T00:29:24.438, 2022-02-15T00:29:25.213, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.775557, 0.775557, Passed, Numeric, 4.88610725, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1645, TE CH2 4.9A Current Check, 2022-02-15T00:29:25.217, 2022-02-15T00:29:26.023, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.805828, 0.805828, Passed, Numeric, 4.900820866667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1646, TE CH3 4.9A Current Check, 2022-02-15T00:29:26.026, 2022-02-15T00:29:26.820, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.794534, 0.794534, Passed, Numeric, 4.954443116667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1647, TE CH4 4.9A Current Check, 2022-02-15T00:29:26.824, 2022-02-15T00:29:27.586, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.762133, 0.762133, Passed, Numeric, 4.8995534, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1648, TE CH5 4.9A Current Check, 2022-02-15T00:29:27.599, 2022-02-15T00:29:28.389, ID#:W+O0m6YLCUyKsJZATJ5u7D, Test, NumericLimitTest, Main, 0, 62, 0.790531, 0.790531, Passed, Numeric, 4.953344166667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
1649, TE CH0 1.3A Current Check, 2022-02-15T00:29:28.393, 2022-02-15T00:29:29.140, ID#:zAMmmENuhU6nwXzNCkCpAB, Test, NumericLimitTest, Main, 0, 63, 0.747583, 0.747583, Failed, Numeric, 0.000834452795, AND, LimitPair, N.A, ampere, 1.214, 1.64, 
1650, TE CH1 1.3A Current Check, 2022-02-15T00:29:29.158, 2022-02-15T00:29:29.942, ID#:+mkxle4HCUuueQvr1qk9lA, Test, NumericLimitTest, Main, 0, 64, 0.784235, 0.784235, Passed, Numeric, 1.425200018333, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
1651, TE CH2 1.3A Current Check, 2022-02-15T00:29:29.945, 2022-02-15T00:29:30.709, ID#:dQAAUs4UnE2mZArRjriTfB, Test, NumericLimitTest, Main, 0, 65, 0.763497, 0.763497, Passed, Numeric, 1.41422192, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
1652, Power Off, 2022-02-15T00:29:31.584, 2022-02-15T00:29:33.489, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.9052, 1.9052, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1653, DC Power Off, 2022-02-15T00:29:33.489, 2022-02-15T00:29:33.797, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.307799, 0.307799, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1654, Wait 10, 2022-02-15T00:29:33.797, 2022-02-15T00:29:34.546, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.749794, 0.749794, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
