ID, administrator
name, administrator
ID, 1169
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-16T07:23:44.075
endDateTime, 2022-02-16T07:31:59.033
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 494.959
ModuleTime, 494.959
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
1170, Load Bio Rad DLL, 2022-02-16T07:23:44.111, 2022-02-16T07:23:44.112, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0013246, 0.0013246, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1171, Put UUT, 2022-02-16T07:23:44.128, 2022-02-16T07:23:47.171, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 3.04265, 3.04265, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1172, DC Power On, 2022-02-16T07:23:47.178, 2022-02-16T07:23:47.492, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.314402, 0.314402, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1173, AC Power On, 2022-02-16T07:23:47.502, 2022-02-16T07:23:49.244, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.74187, 1.74187, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1174, Find Attached Devices, 2022-02-16T07:23:49.254, 2022-02-16T07:24:04.296, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0413, 15.0413, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
1175, 12.8V No Load Test, 2022-02-16T07:24:04.307, 2022-02-16T07:24:05.589, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.28209, 1.28209, Passed, Numeric, 12.8307046, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1176, 12.8V Load 30W, 2022-02-16T07:24:05.595, 2022-02-16T07:24:06.921, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.32539, 1.32539, Passed, Numeric, 12.6038677, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1177, 5V No Load Test, 2022-02-16T07:24:06.932, 2022-02-16T07:24:07.659, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.726771, 0.726771, Passed, Numeric, 5.04160653, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1178, 5V 600mA Load, 2022-02-16T07:24:07.664, 2022-02-16T07:24:08.921, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.25636, 1.25636, Passed, Numeric, 5.05253585, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1179, 3.3V Voltage Check, 2022-02-16T07:24:08.933, 2022-02-16T07:24:09.684, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.751297, 0.751297, Passed, Numeric, 3.33184082, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1180, Battery Voltage Check, 2022-02-16T07:24:09.694, 2022-02-16T07:24:10.422, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.727413, 0.727413, Passed, Numeric, 3.21750531, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1181, Wait 10, 2022-02-16T07:24:10.427, 2022-02-16T07:24:20.427, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1182, Remote Command Set, 2022-02-16T07:24:20.431, 2022-02-16T07:25:28.252, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.8208, 67.8208, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1183, Initialize SRAM and HC12, 2022-02-16T07:25:28.258, 2022-02-16T07:25:37.751, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49357, 9.49357, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1184, I2C Read Write Test, 2022-02-16T07:25:37.762, 2022-02-16T07:25:40.695, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.93329, 2.93329, Passed, Alpha VCC, 5.043503061, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1185, Get VCC Sensor Value, 2022-02-16T07:25:40.701, 2022-02-16T07:25:40.713, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0122383, 0.0122383, Passed, Numeric, 4.98248, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1186, Get 15V Sensor Value, 2022-02-16T07:25:40.718, 2022-02-16T07:25:40.730, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0121602, 0.0121602, Passed, Numeric, 13.23408, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
