ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-16T21:55:45.798
endDateTime, 2021-11-16T21:56:43.588
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 57.7902
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-11-16T21:55:45.930, 2021-11-16T21:56:19.831, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.901, 33.901, Done, 
5, Put UUT, 2021-11-16T21:56:19.838, 2021-11-16T21:56:26.803, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 6.96509, Failed, 
6, Power Off, 2021-11-16T21:56:26.815, 2021-11-16T21:56:28.502, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.68672, 1.68672, Done, 
7, DC Power Off, 2021-11-16T21:56:28.515, 2021-11-16T21:56:28.572, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0573403, 0.0573403, Done, 
8, Wait 10, 2021-11-16T21:56:28.575, 2021-11-16T21:56:43.576, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, 
