ID, administrator
name, administrator
ID, 298
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-16T22:26:12.863
endDateTime, 2021-11-16T22:26:32.727
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 19.8644
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
299, Load Bio Rad DLL, 2021-11-16T22:26:12.899, 2021-11-16T22:26:12.900, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012836, 0.0012836, Done, 
300, Put UUT, 2021-11-16T22:26:12.917, 2021-11-16T22:26:15.634, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 2.71662, Failed, 
301, Power Off, 2021-11-16T22:26:15.649, 2021-11-16T22:26:17.339, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.68998, 1.68998, Done, 
302, DC Power Off, 2021-11-16T22:26:17.355, 2021-11-16T22:26:17.709, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.35425, 0.35425, Done, 
303, Wait 10, 2021-11-16T22:26:17.719, 2021-11-16T22:26:32.722, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0021, 15.0021, Done, 
