ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-11T14:48:01.109
endDateTime, 2020-08-11T14:48:10.261
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 9.15265
ModuleTime, 9.15265
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-08-11T14:48:01.291, 2020-08-11T14:48:01.292, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0016908, 0.0016908, Done, 
5, Put UUT, 2020-08-11T14:48:01.301, 2020-08-11T14:48:02.680, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.37908, 1.37908, Passed, 
6, DC Power On, 2020-08-11T14:48:02.698, 2020-08-11T14:48:02.929, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.23069, 0.23069, Done, 
7, AC Power On, 2020-08-11T14:48:02.930, 2020-08-11T14:48:05.039, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 2.10818, 2.10818, Aborted, 
8, Power Off, 2020-08-11T14:48:05.039, 2020-08-11T14:48:07.215, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.17637, 2.17637, Done, 
9, DC Power Off, 2020-08-11T14:48:07.215, 2020-08-11T14:48:07.242, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0269389, 0.0269389, Done, 
10, Wait 10, 2020-08-11T14:48:07.242, 2020-08-11T14:48:10.251, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 3.00857, 3.00857, Aborted, 
