ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-04T22:50:48.737
endDateTime, 2020-09-04T22:51:31.920
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 43.1839
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-09-04T22:50:48.925, 2020-09-04T22:51:07.868, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 18.9433, 18.9433, Done, 
5, Put UUT, 2020-09-04T22:51:07.877, 2020-09-04T22:51:14.853, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 6.97609, Failed, 
6, Power Off, 2020-09-04T22:51:14.877, 2020-09-04T22:51:16.561, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.68391, 1.68391, Done, 
7, DC Power Off, 2020-09-04T22:51:16.565, 2020-09-04T22:51:16.912, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.346808, 0.346808, Done, 
8, Wait 10, 2020-09-04T22:51:16.916, 2020-09-04T22:51:31.917, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.001, 15.001, Done, 
