ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-16T21:36:04.894
endDateTime, 2021-11-16T21:37:26.305
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 81.4113
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-11-16T21:36:05.032, 2021-11-16T21:36:38.907, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.8753, 33.8753, Done, 
5, Put UUT, 2021-11-16T21:36:38.915, 2021-11-16T21:37:09.441, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 30.5263, Failed, 
6, Power Off, 2021-11-16T21:37:09.453, 2021-11-16T21:37:11.221, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.76794, 1.76794, Done, 
7, DC Power Off, 2021-11-16T21:37:11.233, 2021-11-16T21:37:11.286, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.053177, 0.053177, Done, 
8, Wait 10, 2021-11-16T21:37:11.292, 2021-11-16T21:37:26.293, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0009, 15.0009, Done, 
