ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-05T22:35:30.154
endDateTime, 2020-09-05T22:36:38.091
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 67.9377
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-09-05T22:35:30.344, 2020-09-05T22:35:49.210, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 18.8661, 18.8661, Done, 
5, Put UUT, 2020-09-05T22:35:49.219, 2020-09-05T22:36:21.034, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 31.8147, Failed, 
6, Power Off, 2020-09-05T22:36:21.048, 2020-09-05T22:36:22.730, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.6817, 1.6817, Done, 
7, DC Power Off, 2020-09-05T22:36:22.734, 2020-09-05T22:36:23.082, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.348116, 0.348116, Done, 
8, Wait 10, 2020-09-05T22:36:23.086, 2020-09-05T22:36:38.087, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, 
