ID, administrator
name, administrator
ID, 3774
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-23T06:58:04.539
endDateTime, 2022-02-23T07:06:09.694
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 485.156
ModuleTime, 485.156
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
3775, Load Bio Rad DLL, 2022-02-23T06:58:04.575, 2022-02-23T06:58:04.576, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0013038, 0.0013038, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3776, Put UUT, 2022-02-23T06:58:04.591, 2022-02-23T06:58:06.096, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.50463, 1.50463, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3777, DC Power On, 2022-02-23T06:58:06.107, 2022-02-23T06:58:06.398, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.291215, 0.291215, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3778, AC Power On, 2022-02-23T06:58:06.403, 2022-02-23T06:58:08.290, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.88693, 1.88693, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3779, Find Attached Devices, 2022-02-23T06:58:08.300, 2022-02-23T06:58:43.394, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.094, 35.094, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
3780, 12.8V No Load Test, 2022-02-23T06:58:43.406, 2022-02-23T06:58:44.670, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.26441, 1.26441, Passed, Numeric, 12.8366516, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3781, 12.8V Load 30W, 2022-02-23T06:58:44.676, 2022-02-23T06:58:46.112, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.43556, 1.43556, Passed, Numeric, 12.5464727, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3782, 5V No Load Test, 2022-02-23T06:58:46.124, 2022-02-23T06:58:46.857, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.733821, 0.733821, Passed, Numeric, 5.0323102, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3783, 5V 600mA Load, 2022-02-23T06:58:46.860, 2022-02-23T06:58:48.112, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.2519, 1.2519, Passed, Numeric, 5.03513155, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3784, 3.3V Voltage Check, 2022-02-23T06:58:48.124, 2022-02-23T06:58:48.857, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.733323, 0.733323, Passed, Numeric, 3.29511115, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
