ID, administrator
name, administrator
ID, 4003
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-07T12:06:34.805
endDateTime, 2020-09-07T12:14:18.141
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 463.337
ModuleTime, 463.337
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
4004, Load Bio Rad DLL, 2020-09-07T12:06:34.862, 2020-09-07T12:06:34.863, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0011726, 0.0011726, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4005, Put UUT, 2020-09-07T12:06:34.888, 2020-09-07T12:06:38.740, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 3.85191, 3.85191, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4006, DC Power On, 2020-09-07T12:06:38.757, 2020-09-07T12:06:39.200, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.443017, 0.443017, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4007, AC Power On, 2020-09-07T12:06:39.202, 2020-09-07T12:06:40.869, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.66744, 1.66744, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4008, Find Attached Devices, 2020-09-07T12:06:40.873, 2020-09-07T12:06:55.911, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0386, 15.0386, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
4009, 12.8V No Load Test, 2020-09-07T12:06:55.915, 2020-09-07T12:06:57.138, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22317, 1.22317, Passed, Numeric, 12.7913912, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4010, 12.8V Load 30W, 2020-09-07T12:06:57.140, 2020-09-07T12:06:58.283, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.14359, 1.14359, Passed, Numeric, 12.5432267, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4011, 5V No Load Test, 2020-09-07T12:06:58.287, 2020-09-07T12:06:59.003, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.716327, 0.716327, Passed, Numeric, 5.06766815, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4012, 5V 600mA Load, 2020-09-07T12:06:59.005, 2020-09-07T12:07:00.283, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27842, 1.27842, Passed, Numeric, 5.07573288, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4013, 3.3V Voltage Check, 2020-09-07T12:07:00.287, 2020-09-07T12:07:01.007, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.719742, 0.719742, Passed, Numeric, 3.31212992, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4014, Battery Voltage Check, 2020-09-07T12:07:01.013, 2020-09-07T12:07:01.735, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.72258, 0.72258, Passed, Numeric, 3.17370287, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4015, Wait 10, 2020-09-07T12:07:01.737, 2020-09-07T12:07:11.737, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0004, 10.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4016, Remote Command Set, 2020-09-07T12:07:11.738, 2020-09-07T12:08:18.266, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 66.5279, 66.5279, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
