ID, administrator
name, administrator
ID, 3797
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-04T10:30:18.803
endDateTime, 2020-09-04T10:36:26.145
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 367.343
ModuleTime, 367.343
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
3798, Load Bio Rad DLL, 2020-09-04T10:30:18.871, 2020-09-04T10:30:19.163, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.291815, 0.291815, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3799, Put UUT, 2020-09-04T10:30:19.176, 2020-09-04T10:30:23.262, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.08567, 4.08567, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3800, DC Power On, 2020-09-04T10:30:23.264, 2020-09-04T10:30:23.563, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.298906, 0.298906, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3801, AC Power On, 2020-09-04T10:30:23.564, 2020-09-04T10:30:25.365, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.80102, 1.80102, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3802, Find Attached Devices, 2020-09-04T10:30:25.369, 2020-09-04T10:31:00.457, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0883, 35.0883, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
3803, 12.8V No Load Test, 2020-09-04T10:31:00.461, 2020-09-04T10:31:01.690, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22889, 1.22889, Passed, Numeric, 12.8318121, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3804, 12.8V Load 30W, 2020-09-04T10:31:01.691, 2020-09-04T10:31:03.256, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.56454, 1.56454, Passed, Numeric, 12.5650091, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3805, 5V No Load Test, 2020-09-04T10:31:03.260, 2020-09-04T10:31:03.977, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.717549, 0.717549, Passed, Numeric, 5.09748475, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3806, 5V 600mA Load, 2020-09-04T10:31:03.979, 2020-09-04T10:31:05.256, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27698, 1.27698, Passed, Numeric, 5.01609133, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3807, 3.3V Voltage Check, 2020-09-04T10:31:05.260, 2020-09-04T10:31:05.978, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.718278, 0.718278, Passed, Numeric, 3.3141684, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
