ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-16T21:49:19.827
endDateTime, 2021-11-16T21:50:12.982
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 53.1552
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-11-16T21:49:19.962, 2021-11-16T21:49:53.939, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.9763, 33.9763, Done, 
5, Put UUT, 2021-11-16T21:49:53.946, 2021-11-16T21:49:56.293, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 2.34732, Failed, 
6, Power Off, 2021-11-16T21:49:56.306, 2021-11-16T21:49:57.904, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.59824, 1.59824, Done, 
7, DC Power Off, 2021-11-16T21:49:57.915, 2021-11-16T21:49:57.964, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.048745, 0.048745, Done, 
8, Wait 10, 2021-11-16T21:49:57.969, 2021-11-16T21:50:12.970, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, 
