ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-21T06:03:49.301
endDateTime, 2020-09-21T06:04:57.672
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 68.3713
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-09-21T06:03:49.486, 2020-09-21T06:04:23.473, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.9864, 33.9864, Done, 
5, Put UUT, 2020-09-21T06:04:23.483, 2020-09-21T06:04:40.613, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 17.1302, Failed, 
6, Power Off, 2020-09-21T06:04:40.639, 2020-09-21T06:04:42.312, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.67303, 1.67303, Done, 
7, DC Power Off, 2020-09-21T06:04:42.316, 2020-09-21T06:04:42.663, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.346991, 0.346991, Done, 
8, Wait 10, 2020-09-21T06:04:42.667, 2020-09-21T06:04:57.667, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0007, 15.0007, Done, 
