ID, administrator
name, administrator
ID, 2975
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-22T07:04:16.385
endDateTime, 2022-02-22T07:08:19.016
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 242.631
ModuleTime, 242.631
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2976, Load Bio Rad DLL, 2022-02-22T07:04:16.421, 2022-02-22T07:04:16.422, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0013408, 0.0013408, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2977, Put UUT, 2022-02-22T07:04:16.438, 2022-02-22T07:04:17.814, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.37597, 1.37597, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2978, DC Power On, 2022-02-22T07:04:17.832, 2022-02-22T07:04:18.124, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.291733, 0.291733, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2979, AC Power On, 2022-02-22T07:04:18.129, 2022-02-22T07:04:19.914, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.78517, 1.78517, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2980, Find Attached Devices, 2022-02-22T07:04:19.925, 2022-02-22T07:04:36.090, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.1651, 16.1651, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2981, 12.8V No Load Test, 2022-02-22T07:04:36.102, 2022-02-22T07:04:37.368, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.2667, 1.2667, Passed, Numeric, 12.835659, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2982, 12.8V Load 30W, 2022-02-22T07:04:37.374, 2022-02-22T07:04:38.915, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.54154, 1.54154, Passed, Numeric, 12.5545766, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2983, 5V No Load Test, 2022-02-22T07:04:38.932, 2022-02-22T07:04:39.667, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.734642, 0.734642, Passed, Numeric, 5.04639101, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2984, 5V 600mA Load, 2022-02-22T07:04:39.672, 2022-02-22T07:04:40.916, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24369, 1.24369, Passed, Numeric, 4.991984, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2985, 3.3V Voltage Check, 2022-02-22T07:04:40.928, 2022-02-22T07:04:41.643, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.714132, 0.714132, Passed, Numeric, 3.31822931, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2986, Battery Voltage Check, 2022-02-22T07:04:41.653, 2022-02-22T07:04:42.366, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.712999, 0.712999, Passed, Numeric, 3.22199014, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2987, Wait 10, 2022-02-22T07:04:42.371, 2022-02-22T07:04:52.372, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2988, Remote Command Set, 2022-02-22T07:04:52.375, 2022-02-22T07:05:59.631, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.2555, 67.2555, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2989, Initialize SRAM and HC12, 2022-02-22T07:05:59.637, 2022-02-22T07:06:09.131, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4937, 9.4937, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2990, I2C Read Write Test, 2022-02-22T07:06:09.142, 2022-02-22T07:06:12.028, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.88626, 2.88626, Passed, Alpha VCC, 5.048597735, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2991, Get VCC Sensor Value, 2022-02-22T07:06:12.033, 2022-02-22T07:06:12.049, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0160063, 0.0160063, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2992, Get 15V Sensor Value, 2022-02-22T07:06:12.054, 2022-02-22T07:06:12.068, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0134232, 0.0134232, Passed, Numeric, 13.19616, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2993, Get Power Sensor Value, 2022-02-22T07:06:12.073, 2022-02-22T07:06:12.085, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0121098, 0.0121098, Passed, Numeric, 39.5656, AND, LimitPair, N.A, volt, 38, 42, N.A, 
2994, Lid Left Sensor Test, 2022-02-22T07:06:12.090, 2022-02-22T07:06:12.104, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0144875, 0.0144875, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
2995, Lid Right Sensor Test, 2022-02-22T07:06:12.109, 2022-02-22T07:06:12.121, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0118893, 0.0118893, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
2996, HS Left Sensor Test, 2022-02-22T07:06:12.126, 2022-02-22T07:06:12.138, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0121518, 0.0121518, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
2997, HS Right Sensor Test, 2022-02-22T07:06:12.143, 2022-02-22T07:06:12.155, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0118778, 0.0118778, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
2998, Get Amp2 Sensor Value, 2022-02-22T07:06:12.160, 2022-02-22T07:06:12.172, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0120681, 0.0120681, Passed, Numeric, 21.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
2999, Get Amp Sensor Value, 2022-02-22T07:06:12.176, 2022-02-22T07:06:12.189, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0121745, 0.0121745, Passed, Numeric, 21.7, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
3000, Get Power Supply Sensor Value, 2022-02-22T07:06:12.193, 2022-02-22T07:06:12.205, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0120398, 0.0120398, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
3001, SRAM Page 0 Check, 2022-02-22T07:06:12.217, 2022-02-22T07:06:59.126, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.909, 46.909, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3002, SRAM Page 1 Check, 2022-02-22T07:06:59.143, 2022-02-22T07:06:59.626, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.483086, 0.483086, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3003, SRAM Page 2 Check, 2022-02-22T07:06:59.627, 2022-02-22T07:07:00.033, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.405722, 0.405722, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3004, SRAM Page 3 Check, 2022-02-22T07:07:00.038, 2022-02-22T07:07:00.499, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.461394, 0.461394, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3005, Power Cycle Unit, 2022-02-22T07:07:00.504, 2022-02-22T07:07:29.455, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.9509, 28.9509, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3006, Battery Backup Test, 2022-02-22T07:07:29.460, 2022-02-22T07:07:30.674, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.21406, 1.21406, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3007, Block Sensor 0 Check, 2022-02-22T07:07:30.685, 2022-02-22T07:07:30.697, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0121313, 0.0121313, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
3008, Block Sensor 1 Check, 2022-02-22T07:07:30.702, 2022-02-22T07:07:30.714, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0119587, 0.0119587, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
