ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-26T07:01:29.551
endDateTime, 2021-05-26T07:01:41.459
Event ID, Error Message
Severity, 4
Error source, Error.Msg
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 11.9088
ModuleTime, 11.9088
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, Event ID, Severity, Error source, ResultDataType, 
4, Load Bio Rad DLL, 2021-05-26T07:01:29.671, 2021-05-26T07:01:29.768, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0964582, 0.0964582, Done, N.A, N.A, N.A, N.A, 
5, Put UUT, 2021-05-26T07:01:29.776, 2021-05-26T07:01:32.488, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.71278, 2.71278, Passed, N.A, N.A, N.A, N.A, 
6, DC Power On, 2021-05-26T07:01:32.495, 2021-05-26T07:01:32.523, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.0276608, 0.0276608, Done, N.A, N.A, N.A, N.A, 
7, AC Power On, 2021-05-26T07:01:32.540, 2021-05-26T07:01:36.016, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 3.47645, 3.47645, Aborted, Error Message, 4, Error.Msg, Error, 
8, Power Off, 2021-05-26T07:01:36.075, 2021-05-26T07:01:37.021, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 0.946508, 0.946508, Aborted, Error Message, 4, Error.Msg, Error, 
9, DC Power Off, 2021-05-26T07:01:37.054, 2021-05-26T07:01:37.064, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0101058, 0.0101058, Done, N.A, N.A, N.A, N.A, 
10, Wait 10, 2021-05-26T07:01:37.069, 2021-05-26T07:01:41.435, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 4.36562, 4.36562, Aborted, N.A, N.A, N.A, N.A, 
