ID, administrator
name, administrator
ID, 1182
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-28T22:30:01.225
endDateTime, 2021-06-28T22:37:51.224
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 470
ModuleTime, 470
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
1183, Load Bio Rad DLL, 2021-06-28T22:30:01.267, 2021-06-28T22:30:01.268, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012887, 0.0012887, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1184, Put UUT, 2021-06-28T22:30:01.292, 2021-06-28T22:30:02.500, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.20812, 1.20812, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1185, DC Power On, 2021-06-28T22:30:02.505, 2021-06-28T22:30:02.832, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.327065, 0.327065, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1186, AC Power On, 2021-06-28T22:30:02.833, 2021-06-28T22:30:04.682, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.84881, 1.84881, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1187, Find Attached Devices, 2021-06-28T22:30:04.688, 2021-06-28T22:30:19.721, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.033, 15.033, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
1188, 12.8V No Load Test, 2021-06-28T22:30:19.724, 2021-06-28T22:30:21.428, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.70409, 1.70409, Passed, Numeric, 12.8421257, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1189, 12.8V Load 30W, 2021-06-28T22:30:21.429, 2021-06-28T22:30:22.627, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.19779, 1.19779, Passed, Numeric, 12.6991276, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1190, 5V No Load Test, 2021-06-28T22:30:22.634, 2021-06-28T22:30:23.383, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.74885, 0.74885, Passed, Numeric, 5.04433911, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1191, 5V 600mA Load, 2021-06-28T22:30:23.384, 2021-06-28T22:30:24.626, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24179, 1.24179, Passed, Numeric, 5.04682491, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1192, 3.3V Voltage Check, 2021-06-28T22:30:24.633, 2021-06-28T22:30:25.365, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.732694, 0.732694, Passed, Numeric, 3.29389717, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1193, Battery Voltage Check, 2021-06-28T22:30:25.371, 2021-06-28T22:30:26.117, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.745806, 0.745806, Passed, Numeric, 3.2485965, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1194, Wait 10, 2021-06-28T22:30:26.119, 2021-06-28T22:30:36.120, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1195, Remote Command Set, 2021-06-28T22:30:36.121, 2021-06-28T22:31:44.188, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.0663, 68.0663, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1196, Initialize SRAM and HC12, 2021-06-28T22:31:44.189, 2021-06-28T22:31:53.684, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49549, 9.49549, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1197, I2C Read Write Test, 2021-06-28T22:31:53.690, 2021-06-28T22:31:56.678, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.98771, 2.98771, Passed, Alpha VCC, 5.0453335025, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1198, Get VCC Sensor Value, 2021-06-28T22:31:56.679, 2021-06-28T22:31:56.691, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0111608, 0.0111608, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1199, Get 15V Sensor Value, 2021-06-28T22:31:56.692, 2021-06-28T22:31:56.709, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.016804, 0.016804, Passed, Numeric, 13.25304, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1200, Get Power Sensor Value, 2021-06-28T22:31:56.711, 2021-06-28T22:31:56.722, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0110951, 0.0110951, Passed, Numeric, 39.8396, AND, LimitPair, N.A, volt, 38, 42, N.A, 
1201, Lid Left Sensor Test, 2021-06-28T22:31:56.724, 2021-06-28T22:31:56.736, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0119435, 0.0119435, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
