ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-11-04T13:29:19.196
endDateTime, 2020-11-04T13:29:41.476
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 22.2809
ModuleTime, 22.2809
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-11-04T13:29:19.375, 2020-11-04T13:29:37.198, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 17.8226, 17.8226, Done, 
5, Put UUT, 2020-11-04T13:29:37.208, 2020-11-04T13:29:38.747, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 1.5391, Failed, 
6, Power Off, 2020-11-04T13:29:38.760, 2020-11-04T13:29:40.507, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.74667, 1.74667, Done, 
7, DC Power Off, 2020-11-04T13:29:40.520, 2020-11-04T13:29:40.857, ID#:uHxAHNpOc02A2ZVKR0dFLB, Test, Action, Cleanup, 0, 1, 0.337234, 0.337234, Aborted, 
8, Wait 10, 2020-11-04T13:29:40.857, 2020-11-04T13:29:41.464, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.606681, 0.606681, Aborted, 
