ID, administrator
name, administrator
ID, 7531
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-14T07:51:57.648
endDateTime, 2022-04-14T07:55:37.815
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 220.168
ModuleTime, 220.168
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
7567, Block Sensor 4 Check, 2022-04-14T07:55:13.298, 2022-04-14T07:55:13.308, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.01077, 0.01077, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
7568, Block Sensor 5 Check, 2022-04-14T07:55:13.312, 2022-04-14T07:55:13.323, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0107836, 0.0107836, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
7569, TE CH0 Posistive Direction Check, 2022-04-14T07:55:13.334, 2022-04-14T07:55:14.127, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, true, 45, 0.792746, Failed, Numeric, 0.0004062176766667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
7570, TE CH0 Negative Direction Check, 2022-04-14T07:55:14.133, 2022-04-14T07:55:14.907, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.773983, 0.773983, Failed, Numeric, -0.0003693483683333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
7571, TE CH1 Posistive Direction Check, 2022-04-14T07:55:14.914, 2022-04-14T07:55:15.677, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.763623, 0.763623, Passed, Numeric, 10.80364218333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
7572, TE CH1 Negative Direction Check, 2022-04-14T07:55:15.684, 2022-04-14T07:55:16.458, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.774926, 0.774926, Passed, Numeric, -10.79736865, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
7573, TE CH2 Posistive Direction Check, 2022-04-14T07:55:16.467, 2022-04-14T07:55:17.277, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.810606, 0.810606, Passed, Numeric, 10.8369308, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
7574, TE CH2 Negative Direction Check, 2022-04-14T07:55:17.286, 2022-04-14T07:55:18.098, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.812239, 0.812239, Passed, Numeric, -10.8295406, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
7575, TE CH3 Posistive Direction Check, 2022-04-14T07:55:18.106, 2022-04-14T07:55:18.894, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.788757, 0.788757, Passed, Numeric, 10.92560258333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
7576, TE CH3 Negative Direction Check, 2022-04-14T07:55:18.903, 2022-04-14T07:55:19.728, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.825022, 0.825022, Passed, Numeric, -10.91629371667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
7577, TE CH4 Posistive Direction Check, 2022-04-14T07:55:19.751, 2022-04-14T07:55:20.527, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.77581, 0.77581, Aborted, Numeric, 10.7358072, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
7578, Power Off, 2022-04-14T07:55:20.527, 2022-04-14T07:55:22.448, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.9202, 1.9202, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
7579, DC Power Off, 2022-04-14T07:55:22.448, 2022-04-14T07:55:22.800, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.352141, 0.352141, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
7580, Wait 10, 2022-04-14T07:55:22.800, 2022-04-14T07:55:37.800, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
