ID, administrator
name, administrator
ID, 4544
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-28T07:17:48.375
endDateTime, 2021-06-28T07:24:34.321
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 405.947
ModuleTime, 405.947
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
4555, Battery Voltage Check, 2021-06-28T07:18:12.977, 2021-06-28T07:18:13.728, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.751477, 0.751477, Passed, Numeric, 3.22770883, AND, LimitPair, N.A, volt, 2.85, 3.45, 
4556, Wait 10, 2021-06-28T07:18:13.730, 2021-06-28T07:18:23.731, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0009, 10.0009, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4557, Remote Command Set, 2021-06-28T07:18:23.733, 2021-06-28T07:19:31.831, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.0979, 68.0979, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4558, Initialize SRAM and HC12, 2021-06-28T07:19:31.833, 2021-06-28T07:19:41.313, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48056, 9.48056, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4559, I2C Read Write Test, 2021-06-28T07:19:41.319, 2021-06-28T07:19:44.359, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.03991, 3.03991, Passed, Alpha VCC, 5.074647164, N.A, N.A, N.A, N.A, N.A, N.A, 
4560, Get VCC Sensor Value, 2021-06-28T07:19:44.361, 2021-06-28T07:19:44.374, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0129379, 0.0129379, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
4561, Get 15V Sensor Value, 2021-06-28T07:19:44.375, 2021-06-28T07:19:44.388, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0122968, 0.0122968, Passed, Numeric, 13.02552, AND, LimitPair, N.A, volt, 12.16, 13.44, 
4562, Get Power Sensor Value, 2021-06-28T07:19:44.389, 2021-06-28T07:19:44.401, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0110929, 0.0110929, Passed, Numeric, 39.5656, AND, LimitPair, N.A, volt, 38, 42, 
4563, Lid Left Sensor Test, 2021-06-28T07:19:44.402, 2021-06-28T07:19:44.413, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0107651, 0.0107651, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4564, Lid Right Sensor Test, 2021-06-28T07:19:44.415, 2021-06-28T07:19:44.427, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0123371, 0.0123371, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4565, HS Left Sensor Test, 2021-06-28T07:19:44.429, 2021-06-28T07:19:44.440, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0108597, 0.0108597, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4566, HS Right Sensor Test, 2021-06-28T07:19:44.441, 2021-06-28T07:19:44.452, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0107854, 0.0107854, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4567, Get Amp2 Sensor Value, 2021-06-28T07:19:44.454, 2021-06-28T07:19:44.469, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0147473, 0.0147473, Passed, Numeric, 22, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
4568, Get Amp Sensor Value, 2021-06-28T07:19:44.470, 2021-06-28T07:19:44.482, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0110812, 0.0110812, Passed, Numeric, 22, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
4569, Get Power Supply Sensor Value, 2021-06-28T07:19:44.483, 2021-06-28T07:19:44.494, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0109384, 0.0109384, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
4570, SRAM Page 0 Check, 2021-06-28T07:19:44.501, 2021-06-28T07:20:30.828, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.3272, 46.3272, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4571, SRAM Page 1 Check, 2021-06-28T07:20:30.842, 2021-06-28T07:20:31.335, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.49282, 0.49282, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4572, SRAM Page 2 Check, 2021-06-28T07:20:31.337, 2021-06-28T07:20:31.742, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.40538, 0.40538, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4573, SRAM Page 3 Check, 2021-06-28T07:20:31.744, 2021-06-28T07:20:32.204, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.460669, 0.460669, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4574, Power Cycle Unit, 2021-06-28T07:20:32.206, 2021-06-28T07:21:01.209, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 29.0029, 29.0029, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4575, Battery Backup Test, 2021-06-28T07:21:01.211, 2021-06-28T07:21:02.268, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.0576, 1.0576, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4576, Block Sensor 0 Check, 2021-06-28T07:21:02.273, 2021-06-28T07:21:02.283, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0101129, 0.0101129, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4577, Block Sensor 1 Check, 2021-06-28T07:21:02.285, 2021-06-28T07:21:02.295, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0102447, 0.0102447, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4578, Block Sensor 2 Check, 2021-06-28T07:21:02.298, 2021-06-28T07:21:02.309, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0111719, 0.0111719, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4579, Block Sensor 3 Check, 2021-06-28T07:21:02.312, 2021-06-28T07:21:02.323, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0112185, 0.0112185, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4580, Block Sensor 4 Check, 2021-06-28T07:21:02.326, 2021-06-28T07:21:02.336, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0100533, 0.0100533, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4581, Block Sensor 5 Check, 2021-06-28T07:21:02.339, 2021-06-28T07:21:02.349, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0100177, 0.0100177, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4582, TE CH0 Posistive Direction Check, 2021-06-28T07:21:02.378, 2021-06-28T07:21:03.197, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.818587, 0.818587, Passed, Numeric, 10.72760436667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4583, TE CH0 Negative Direction Check, 2021-06-28T07:21:03.204, 2021-06-28T07:21:03.975, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.770949, 0.770949, Passed, Numeric, -10.72476955, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4584, TE CH1 Posistive Direction Check, 2021-06-28T07:21:03.986, 2021-06-28T07:21:04.814, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.827909, 0.827909, Passed, Numeric, 10.88896513333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4585, TE CH1 Negative Direction Check, 2021-06-28T07:21:04.826, 2021-06-28T07:21:05.636, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.810513, 0.810513, Passed, Numeric, -10.88547226667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4586, TE CH2 Posistive Direction Check, 2021-06-28T07:21:05.648, 2021-06-28T07:21:06.458, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.810112, 0.810112, Passed, Numeric, 10.8092485, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4587, TE CH2 Negative Direction Check, 2021-06-28T07:21:06.470, 2021-06-28T07:21:07.281, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.811253, 0.811253, Passed, Numeric, -10.8075314, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4588, TE CH3 Posistive Direction Check, 2021-06-28T07:21:07.293, 2021-06-28T07:21:08.114, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.821375, 0.821375, Passed, Numeric, 10.8500637, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4589, TE CH3 Negative Direction Check, 2021-06-28T07:21:08.127, 2021-06-28T07:21:08.936, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.80902, 0.80902, Passed, Numeric, -10.84209783333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4590, TE CH4 Posistive Direction Check, 2021-06-28T07:21:08.948, 2021-06-28T07:21:09.748, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.799779, 0.799779, Passed, Numeric, 10.77916608333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4591, TE CH4 Negative Direction Check, 2021-06-28T07:21:09.760, 2021-06-28T07:21:10.563, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.80305, 0.80305, Passed, Numeric, -10.78004106667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4592, TE CH5 Posistive Direction Check, 2021-06-28T07:21:10.576, 2021-06-28T07:21:34.672, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 24.0958, Failed, Numeric, 0.0003689913783333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4593, TE CH5 Negative Direction Check, 2021-06-28T07:21:34.681, 2021-06-28T07:22:55.792, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 81.1114, 81.1114, Failed, Numeric, 0.000351537205, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4594, TE CH0 4.9A Current Check, 2021-06-28T07:22:55.806, 2021-06-28T07:24:16.917, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 81.1103, 81.1103, Aborted, Numeric, 0.0003479145916667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
4595, Power Off, 2021-06-28T07:24:16.917, 2021-06-28T07:24:18.948, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.03143, 2.03143, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4596, DC Power Off, 2021-06-28T07:24:18.949, 2021-06-28T07:24:19.306, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.357865, 0.357865, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4597, Wait 10, 2021-06-28T07:24:19.306, 2021-06-28T07:24:34.307, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
