ID, administrator
name, administrator
ID, 1370
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-09T17:14:06.083
endDateTime, 2020-09-09T17:22:37.131
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 511.048
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
1371, Load Bio Rad DLL, 2020-09-09T17:14:06.133, 2020-09-09T17:14:06.134, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0009797, 0.0009797, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1372, Put UUT, 2020-09-09T17:14:06.174, 2020-09-09T17:14:10.978, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.80321, 4.80321, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1373, DC Power On, 2020-09-09T17:14:10.995, 2020-09-09T17:14:11.325, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.329745, 0.329745, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1374, AC Power On, 2020-09-09T17:14:11.326, 2020-09-09T17:14:13.163, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.83747, 1.83747, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1375, Find Attached Devices, 2020-09-09T17:14:13.167, 2020-09-09T17:14:48.254, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0871, 35.0871, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
1376, 12.8V No Load Test, 2020-09-09T17:14:48.257, 2020-09-09T17:14:49.476, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.21839, 1.21839, Passed, Numeric, 12.7783837, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1377, 12.8V Load 30W, 2020-09-09T17:14:49.477, 2020-09-09T17:14:50.774, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.29673, 1.29673, Passed, Numeric, 12.5197161, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1378, 5V No Load Test, 2020-09-09T17:14:50.778, 2020-09-09T17:14:51.497, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.719494, 0.719494, Passed, Numeric, 5.08191444, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1379, 5V 600mA Load, 2020-09-09T17:14:51.499, 2020-09-09T17:14:52.774, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27532, 1.27532, Passed, Numeric, 5.00597581, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1380, 3.3V Voltage Check, 2020-09-09T17:14:52.778, 2020-09-09T17:14:53.499, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.721728, 0.721728, Passed, Numeric, 3.30334397, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1381, Battery Voltage Check, 2020-09-09T17:14:53.503, 2020-09-09T17:14:54.222, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.719532, 0.719532, Passed, Numeric, 3.22049121, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1382, Wait 10, 2020-09-09T17:14:54.224, 2020-09-09T17:15:04.224, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0002, 10.0002, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1383, Remote Command Set, 2020-09-09T17:15:04.225, 2020-09-09T17:16:11.274, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.0487, 67.0487, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1384, Initialize SRAM and HC12, 2020-09-09T17:16:11.275, 2020-09-09T17:16:20.762, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48687, 9.48687, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1385, I2C Read Write Test, 2020-09-09T17:16:20.766, 2020-09-09T17:16:23.655, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.88896, 2.88896, Passed, Alpha VCC, 5.082240914, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1386, Get VCC Sensor Value, 2020-09-09T17:16:23.656, 2020-09-09T17:16:23.673, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0166372, 0.0166372, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1387, Get 15V Sensor Value, 2020-09-09T17:16:23.675, 2020-09-09T17:16:23.685, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0102045, 0.0102045, Passed, Numeric, 13.04448, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1388, Get Power Sensor Value, 2020-09-09T17:16:23.686, 2020-09-09T17:16:23.696, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0103538, 0.0103538, Passed, Numeric, 39.3464, AND, LimitPair, N.A, volt, 38, 42, N.A, 
1389, Lid Left Sensor Test, 2020-09-09T17:16:23.698, 2020-09-09T17:16:23.708, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0101354, 0.0101354, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1390, Lid Right Sensor Test, 2020-09-09T17:16:23.709, 2020-09-09T17:16:23.724, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0143209, 0.0143209, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1391, HS Left Sensor Test, 2020-09-09T17:16:23.725, 2020-09-09T17:16:23.735, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0099597, 0.0099597, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1392, HS Right Sensor Test, 2020-09-09T17:16:23.737, 2020-09-09T17:16:23.747, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0099501, 0.0099501, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1393, Get Amp2 Sensor Value, 2020-09-09T17:16:23.748, 2020-09-09T17:16:23.758, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0102318, 0.0102318, Passed, Numeric, 24.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
1394, Get Amp Sensor Value, 2020-09-09T17:16:23.760, 2020-09-09T17:16:23.774, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0143793, 0.0143793, Passed, Numeric, 24.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
1395, Get Power Supply Sensor Value, 2020-09-09T17:16:23.775, 2020-09-09T17:16:23.787, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0115153, 0.0115153, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
1396, SRAM Page 0 Check, 2020-09-09T17:16:23.790, 2020-09-09T17:17:04.427, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 40.6366, 40.6366, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
