ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-22T04:06:50.781
endDateTime, 2022-02-22T04:07:37.232
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 46.4512
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-02-22T04:06:50.906, 2022-02-22T04:07:10.074, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 19.168, 19.168, Done, 
5, Put UUT, 2022-02-22T04:07:10.081, 2022-02-22T04:07:20.298, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 10.2167, Failed, 
6, Power Off, 2022-02-22T04:07:20.316, 2022-02-22T04:07:21.892, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.57587, 1.57587, Done, 
7, DC Power Off, 2022-02-22T04:07:21.896, 2022-02-22T04:07:22.221, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.324871, 0.324871, Done, 
8, Wait 10, 2022-02-22T04:07:22.225, 2022-02-22T04:07:37.227, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0018, 15.0018, Done, 
