ID, administrator
name, administrator
ID, 2187
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T18:44:09.420
endDateTime, 2021-07-05T18:52:03.341
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 473.921
ModuleTime, 473.921
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2188, Load Bio Rad DLL, 2021-07-05T18:44:09.461, 2021-07-05T18:44:09.462, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0010555, 0.0010555, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2189, Put UUT, 2021-07-05T18:44:09.488, 2021-07-05T18:44:11.466, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.97823, 1.97823, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2190, DC Power On, 2021-07-05T18:44:11.478, 2021-07-05T18:44:11.829, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.350514, 0.350514, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2191, AC Power On, 2021-07-05T18:44:11.830, 2021-07-05T18:44:13.634, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.80349, 1.80349, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2192, Find Attached Devices, 2021-07-05T18:44:13.640, 2021-07-05T18:44:48.729, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0892, 35.0892, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2193, 12.8V No Load Test, 2021-07-05T18:44:48.735, 2021-07-05T18:44:50.516, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.78097, 1.78097, Passed, Numeric, 12.8281559, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2194, 12.8V Load 30W, 2021-07-05T18:44:50.518, 2021-07-05T18:44:51.704, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.18608, 1.18608, Passed, Numeric, 12.4894899, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2195, 5V No Load Test, 2021-07-05T18:44:51.711, 2021-07-05T18:44:52.457, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.745852, 0.745852, Passed, Numeric, 5.06078022, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2196, 5V 600mA Load, 2021-07-05T18:44:52.458, 2021-07-05T18:44:53.705, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24657, 1.24657, Passed, Numeric, 5.06385109, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2197, 3.3V Voltage Check, 2021-07-05T18:44:53.712, 2021-07-05T18:44:54.448, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.735949, 0.735949, Passed, Numeric, 3.32977556, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2198, Battery Voltage Check, 2021-07-05T18:44:54.455, 2021-07-05T18:44:55.200, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.745257, 0.745257, Passed, Numeric, 3.22425868, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2199, Wait 10, 2021-07-05T18:44:55.202, 2021-07-05T18:45:05.203, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2200, Remote Command Set, 2021-07-05T18:45:05.204, 2021-07-05T18:46:13.569, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.3651, 68.3651, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2201, Initialize SRAM and HC12, 2021-07-05T18:46:13.570, 2021-07-05T18:46:23.056, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48551, 9.48551, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2202, I2C Read Write Test, 2021-07-05T18:46:23.061, 2021-07-05T18:46:26.031, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.97013, 2.97013, Passed, Alpha VCC, 5.061573605, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2203, Get VCC Sensor Value, 2021-07-05T18:46:26.033, 2021-07-05T18:46:26.045, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.011456, 0.011456, Passed, Numeric, 5.01176, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2204, Get 15V Sensor Value, 2021-07-05T18:46:26.046, 2021-07-05T18:46:26.057, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0110997, 0.0110997, Passed, Numeric, 13.14876, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2205, Get Power Sensor Value, 2021-07-05T18:46:26.059, 2021-07-05T18:46:26.070, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0111132, 0.0111132, Passed, Numeric, 39.5382, AND, LimitPair, N.A, volt, 38, 42, N.A, 
