ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-03-25T10:25:02.346
endDateTime, 2022-03-25T10:25:58.147
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 55.8015
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-03-25T10:25:02.449, 2022-03-25T10:25:36.317, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.8673, 33.8673, Done, 
5, Put UUT, 2022-03-25T10:25:36.323, 2022-03-25T10:25:40.860, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 4.5371, Failed, 
6, Power Off, 2022-03-25T10:25:40.879, 2022-03-25T10:25:42.748, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.86854, 1.86854, Done, 
7, DC Power Off, 2022-03-25T10:25:42.756, 2022-03-25T10:25:43.128, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.371349, 0.371349, Done, 
8, Wait 10, 2022-03-25T10:25:43.136, 2022-03-25T10:25:58.138, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0018, 15.0018, Done, 
