ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T14:02:29.975
endDateTime, 2021-07-05T14:02:48.902
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 18.9274
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-07-05T14:02:30.105, 2021-07-05T14:02:30.199, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0942796, 0.0942796, Done, 
5, Put UUT, 2021-07-05T14:02:30.207, 2021-07-05T14:02:31.794, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 1.58691, Failed, 
6, Power Off, 2021-07-05T14:02:31.808, 2021-07-05T14:02:33.485, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.67764, 1.67764, Done, 
7, DC Power Off, 2021-07-05T14:02:33.496, 2021-07-05T14:02:33.877, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.380919, 0.380919, Done, 
8, Wait 10, 2021-07-05T14:02:33.888, 2021-07-05T14:02:48.890, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0017, 15.0017, Done, 
