ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-26T22:29:31.266
endDateTime, 2020-08-26T22:30:18.047
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 46.781
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-08-26T22:29:31.449, 2020-08-26T22:29:50.373, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 18.9238, 18.9238, Done, 
5, Put UUT, 2020-08-26T22:29:50.383, 2020-08-26T22:30:01.061, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 10.678, Failed, 
6, Power Off, 2020-08-26T22:30:01.085, 2020-08-26T22:30:02.683, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.59824, 1.59824, Done, 
7, DC Power Off, 2020-08-26T22:30:02.688, 2020-08-26T22:30:03.036, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.348867, 0.348867, Done, 
8, Wait 10, 2020-08-26T22:30:03.042, 2020-08-26T22:30:18.043, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0011, 15.0011, Done, 
