ID, administrator
name, administrator
ID, 11
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-26T05:21:23.585
endDateTime, 2021-05-26T05:22:12.778
Event ID, Error Message
Severity, 4
Error source, Error.Msg
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 49.1935
ModuleTime, 49.1935
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, Event ID, Severity, Error source, ResultDataType, 
12, Load Bio Rad DLL, 2021-05-26T05:21:23.718, 2021-05-26T05:21:23.720, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0022146, 0.0022146, Done, N.A, N.A, N.A, N.A, 
13, Put UUT, 2021-05-26T05:21:23.808, 2021-05-26T05:21:30.177, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 6.36857, 6.36857, Passed, N.A, N.A, N.A, N.A, 
14, DC Power On, 2021-05-26T05:21:30.187, 2021-05-26T05:21:30.198, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.0104474, 0.0104474, Done, N.A, N.A, N.A, N.A, 
15, AC Power On, 2021-05-26T05:21:30.200, 2021-05-26T05:21:56.521, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 26.3214, 26.3214, Aborted, Error Message, 4, Error.Msg, Error, 
16, Power Off, 2021-05-26T05:21:56.579, 2021-05-26T05:21:57.714, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 1.13533, 1.13533, Aborted, Error Message, 4, Error.Msg, Error, 
17, DC Power Off, 2021-05-26T05:21:57.741, 2021-05-26T05:21:57.751, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0105472, 0.0105472, Done, N.A, N.A, N.A, N.A, 
18, Wait 10, 2021-05-26T05:21:57.757, 2021-05-26T05:22:12.757, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, 
