ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-04-10T16:35:41.827
endDateTime, 2021-04-10T16:36:02.876
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 21.0491
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-04-10T16:35:42.012, 2021-04-10T16:35:42.142, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.129296, 0.129296, Done, 
5, Put UUT, 2021-04-10T16:35:42.151, 2021-04-10T16:35:45.819, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.66869, Failed, 
6, Power Off, 2021-04-10T16:35:45.843, 2021-04-10T16:35:47.487, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.64449, 1.64449, Done, 
7, DC Power Off, 2021-04-10T16:35:47.501, 2021-04-10T16:35:47.850, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.349421, 0.349421, Done, 
8, Wait 10, 2021-04-10T16:35:47.862, 2021-04-10T16:36:02.863, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0015, 15.0015, Done, 
