ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-26T06:05:44.510
endDateTime, 2021-05-26T06:54:35.927
Event ID, Error Message
Severity, 4
Error source, Error.Msg
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 2931.42
ModuleTime, 2931.42
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, Event ID, Severity, Error source, ResultDataType, 
4, Load Bio Rad DLL, 2021-05-26T06:05:44.644, 2021-05-26T06:05:44.756, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.11173, 0.11173, Done, N.A, N.A, N.A, N.A, 
5, Put UUT, 2021-05-26T06:05:44.764, 2021-05-26T06:05:45.999, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.23505, 1.23505, Passed, N.A, N.A, N.A, N.A, 
6, DC Power On, 2021-05-26T06:05:46.006, 2021-05-26T06:05:46.041, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.0344198, 0.0344198, Done, N.A, N.A, N.A, N.A, 
7, AC Power On, 2021-05-26T06:05:46.060, 2021-05-26T06:54:28.599, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 2922.54, 2922.54, Aborted, Error Message, 4, Error.Msg, Error, 
8, Power Off, 2021-05-26T06:54:28.669, 2021-05-26T06:54:29.528, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 0.858743, 0.858743, Aborted, Error Message, 4, Error.Msg, Error, 
9, DC Power Off, 2021-05-26T06:54:29.558, 2021-05-26T06:54:29.570, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.011773, 0.011773, Done, N.A, N.A, N.A, N.A, 
10, Wait 10, 2021-05-26T06:54:29.575, 2021-05-26T06:54:35.892, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 6.3175, 6.3175, Aborted, N.A, N.A, N.A, N.A, 
