ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-08-12T15:53:22.827
endDateTime, 2021-08-12T15:53:43.160
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 20.3331
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-08-12T15:53:22.950, 2021-08-12T15:53:23.046, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0954469, 0.0954469, Done, 
5, Put UUT, 2021-08-12T15:53:23.054, 2021-08-12T15:53:25.902, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 2.84835, Failed, 
6, Power Off, 2021-08-12T15:53:25.917, 2021-08-12T15:53:27.765, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.84739, 1.84739, Done, 
7, DC Power Off, 2021-08-12T15:53:27.776, 2021-08-12T15:53:28.138, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.361558, 0.361558, Done, 
8, Wait 10, 2021-08-12T15:53:28.148, 2021-08-12T15:53:43.150, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0015, 15.0015, Done, 
