ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-02-02T17:29:50.977
endDateTime, 2021-02-02T17:34:04.237
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 253.261
ModuleTime, 253.261
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
42, TE CH0 Negative Direction Check, 2021-02-02T17:33:30.306, 2021-02-02T17:33:31.052, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.746182, 0.746182, Passed, Numeric, -10.67769023333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
43, TE CH1 Posistive Direction Check, 2021-02-02T17:33:31.059, 2021-02-02T17:33:31.825, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.765733, 0.765733, Passed, Numeric, 10.7104631, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
44, TE CH1 Negative Direction Check, 2021-02-02T17:33:31.836, 2021-02-02T17:33:32.606, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.769327, 0.769327, Passed, Numeric, -10.69666645, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
45, TE CH2 Posistive Direction Check, 2021-02-02T17:33:32.617, 2021-02-02T17:33:33.387, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.769528, 0.769528, Passed, Numeric, 10.83159883333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
46, TE CH2 Negative Direction Check, 2021-02-02T17:33:33.398, 2021-02-02T17:33:34.183, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.784596, 0.784596, Passed, Numeric, -10.82735716667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
47, TE CH3 Posistive Direction Check, 2021-02-02T17:33:34.195, 2021-02-02T17:33:34.960, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.765268, 0.765268, Passed, Numeric, 10.84782703333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
48, TE CH3 Negative Direction Check, 2021-02-02T17:33:34.971, 2021-02-02T17:33:35.750, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.778808, 0.778808, Passed, Numeric, -10.8333164, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
49, TE CH4 Posistive Direction Check, 2021-02-02T17:33:35.762, 2021-02-02T17:33:36.533, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, true, 53, 0.770933, Failed, Numeric, 0.006304624433333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
50, TE CH4 Negative Direction Check, 2021-02-02T17:33:36.545, 2021-02-02T17:33:37.318, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.772571, 0.772571, Failed, Numeric, 5.2661658e-006, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
51, TE CH5 Posistive Direction Check, 2021-02-02T17:33:37.329, 2021-02-02T17:33:38.106, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.776516, 0.776516, Passed, Numeric, 10.94846565, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
52, TE CH5 Negative Direction Check, 2021-02-02T17:33:38.118, 2021-02-02T17:33:38.876, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.758061, 0.758061, Passed, Numeric, -10.94181503333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
53, TE CH0 4.9A Current Check, 2021-02-02T17:33:38.888, 2021-02-02T17:33:39.663, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.774724, 0.774724, Passed, Numeric, 4.866419766667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
54, TE CH1 4.9A Current Check, 2021-02-02T17:33:39.674, 2021-02-02T17:33:40.458, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.783554, 0.783554, Passed, Numeric, 4.806427066667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
55, TE CH2 4.9A Current Check, 2021-02-02T17:33:40.470, 2021-02-02T17:33:41.257, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.786887, 0.786887, Passed, Numeric, 4.901602533333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
56, TE CH3 4.9A Current Check, 2021-02-02T17:33:41.269, 2021-02-02T17:33:42.042, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.77301, 0.77301, Passed, Numeric, 4.896084983333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
57, TE CH4 4.9A Current Check, 2021-02-02T17:33:42.052, 2021-02-02T17:33:42.809, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.757852, 0.757852, Failed, Numeric, 0.00635445385, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
58, TE CH5 4.9A Current Check, 2021-02-02T17:33:42.823, 2021-02-02T17:33:43.593, ID#:W+O0m6YLCUyKsJZATJ5u7D, Test, NumericLimitTest, Main, 0, 62, 0.770056, 0.770056, Passed, Numeric, 4.99795035, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
59, TE CH0 1.3A Current Check, 2021-02-02T17:33:43.605, 2021-02-02T17:33:44.384, ID#:zAMmmENuhU6nwXzNCkCpAB, Test, NumericLimitTest, Main, 0, 63, 0.779394, 0.779394, Passed, Numeric, 1.473699235, AND, LimitPair, N.A, ampere, 1.214, 1.64, 
60, TE CH1 1.3A Current Check, 2021-02-02T17:33:44.397, 2021-02-02T17:33:45.176, ID#:+mkxle4HCUuueQvr1qk9lA, Test, NumericLimitTest, Main, 0, 64, 0.77962, 0.77962, Passed, Numeric, 1.435991636667, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
61, TE CH2 1.3A Current Check, 2021-02-02T17:33:45.189, 2021-02-02T17:33:45.988, ID#:dQAAUs4UnE2mZArRjriTfB, Test, NumericLimitTest, Main, 0, 65, 0.799131, 0.799131, Passed, Numeric, 1.484750391667, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
62, TE CH3 1.3A Current Check, 2021-02-02T17:33:45.1000, 2021-02-02T17:33:46.783, ID#:/oo1b9hIYEyxdUgLN0ylID, Test, NumericLimitTest, Main, 0, 66, 0.782708, 0.782708, Passed, Numeric, 1.479140041667, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
63, Power Off, 2021-02-02T17:33:47.101, 2021-02-02T17:33:48.909, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.80803, 1.80803, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
64, DC Power Off, 2021-02-02T17:33:48.910, 2021-02-02T17:33:49.221, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.311687, 0.311687, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
65, Wait 10, 2021-02-02T17:33:49.221, 2021-02-02T17:34:04.222, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
