ID, administrator
name, administrator
ID, 3971
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-05T23:28:24.208
endDateTime, 2022-04-05T23:29:49.374
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 85.1667
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, 
3972, Load Bio Rad DLL, 2022-04-05T23:28:24.247, 2022-04-05T23:28:24.249, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0015787, 0.0015787, Done, N.A, N.A, N.A, N.A, N.A, 
3973, Put UUT, 2022-04-05T23:28:24.267, 2022-04-05T23:28:25.022, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.754443, 0.754443, Passed, N.A, N.A, N.A, N.A, N.A, 
3974, DC Power On, 2022-04-05T23:28:25.027, 2022-04-05T23:28:25.352, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.325278, 0.325278, Done, N.A, N.A, N.A, N.A, N.A, 
3975, AC Power On, 2022-04-05T23:28:25.354, 2022-04-05T23:28:27.079, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.72541, 1.72541, Done, N.A, N.A, N.A, N.A, N.A, 
3976, Find Attached Devices, 2022-04-05T23:28:27.082, 2022-04-05T23:29:32.082, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, true, 4, 65, Failed, String, NoDevicesFound, EQ, Expected, Success, 
3977, Power Off, 2022-04-05T23:29:32.104, 2022-04-05T23:29:34.034, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.92967, 1.92967, Done, N.A, N.A, N.A, N.A, N.A, 
3978, DC Power Off, 2022-04-05T23:29:34.043, 2022-04-05T23:29:34.359, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.316272, 0.316272, Done, N.A, N.A, N.A, N.A, N.A, 
3979, Wait 10, 2022-04-05T23:29:34.365, 2022-04-05T23:29:49.365, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, 
