ID, administrator
name, administrator
ID, 1169
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-02T15:14:31.732
endDateTime, 2020-09-02T15:18:04.016
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 212.284
ModuleTime, 212.284
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
1180, Battery Voltage Check, 2020-09-02T15:15:05.531, 2020-09-02T15:15:06.253, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.72205, 0.72205, Passed, Numeric, 3.20684602, AND, LimitPair, N.A, volt, 2.85, 3.45, 
1181, Wait 10, 2020-09-02T15:15:06.254, 2020-09-02T15:15:16.254, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0002, 10.0002, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1182, Remote Command Set, 2020-09-02T15:15:16.256, 2020-09-02T15:16:23.702, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.4462, 67.4462, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1183, Initialize SRAM and HC12, 2020-09-02T15:16:23.704, 2020-09-02T15:16:33.186, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48199, 9.48199, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1184, I2C Read Write Test, 2020-09-02T15:16:33.189, 2020-09-02T15:16:36.095, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.9061, 2.9061, Passed, Alpha VCC, 5.0673458555, N.A, N.A, N.A, N.A, N.A, N.A, 
1185, Get VCC Sensor Value, 2020-09-02T15:16:36.097, 2020-09-02T15:16:36.107, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0101563, 0.0101563, Passed, Numeric, 5.01664, AND, LimitPair, N.A, volt, 4.75, 5.25, 
1186, Get 15V Sensor Value, 2020-09-02T15:16:36.109, 2020-09-02T15:16:36.119, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0100414, 0.0100414, Passed, Numeric, 13.19616, AND, LimitPair, N.A, volt, 12.16, 13.44, 
1187, Get Power Sensor Value, 2020-09-02T15:16:36.120, 2020-09-02T15:16:36.130, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0103934, 0.0103934, Passed, Numeric, 39.2916, AND, LimitPair, N.A, volt, 38, 42, 
1188, Lid Left Sensor Test, 2020-09-02T15:16:36.132, 2020-09-02T15:16:36.146, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0147259, 0.0147259, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1189, Lid Right Sensor Test, 2020-09-02T15:16:36.148, 2020-09-02T15:16:36.158, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0097299, 0.0097299, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1190, HS Left Sensor Test, 2020-09-02T15:16:36.159, 2020-09-02T15:16:36.169, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.009792, 0.009792, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1191, HS Right Sensor Test, 2020-09-02T15:16:36.171, 2020-09-02T15:16:36.181, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0098386, 0.0098386, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1192, Get Amp2 Sensor Value, 2020-09-02T15:16:36.182, 2020-09-02T15:16:36.197, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0146703, 0.0146703, Passed, Numeric, 24.7, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1193, Get Amp Sensor Value, 2020-09-02T15:16:36.198, 2020-09-02T15:16:36.209, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0110204, 0.0110204, Passed, Numeric, 23.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1194, Get Power Supply Sensor Value, 2020-09-02T15:16:36.211, 2020-09-02T15:16:36.221, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0101366, 0.0101366, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
1195, SRAM Page 0 Check, 2020-09-02T15:16:36.224, 2020-09-02T15:17:16.668, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 40.444, 40.444, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1196, SRAM Page 1 Check, 2020-09-02T15:17:16.671, 2020-09-02T15:17:17.131, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.460676, 0.460676, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1197, SRAM Page 2 Check, 2020-09-02T15:17:17.133, 2020-09-02T15:17:17.533, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.399999, 0.399999, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1198, SRAM Page 3 Check, 2020-09-02T15:17:17.534, 2020-09-02T15:17:17.936, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.402142, 0.402142, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1199, Power Cycle Unit, 2020-09-02T15:17:17.938, 2020-09-02T15:17:46.645, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.7067, 28.7067, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1200, Battery Backup Test, 2020-09-02T15:17:46.648, 2020-09-02T15:17:47.694, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04615, 1.04615, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1201, Block Sensor 0 Check, 2020-09-02T15:17:47.701, 2020-09-02T15:17:47.712, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.010034, 0.010034, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1202, Block Sensor 1 Check, 2020-09-02T15:17:47.715, 2020-09-02T15:17:47.725, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0099972, 0.0099972, Passed, Numeric, 52.9, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1203, Block Sensor 2 Check, 2020-09-02T15:17:47.728, 2020-09-02T15:17:47.739, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0101062, 0.0101062, Passed, Numeric, 52.9, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1204, Block Sensor 3 Check, 2020-09-02T15:17:47.742, 2020-09-02T15:17:47.756, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0137941, 0.0137941, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1205, Block Sensor 4 Check, 2020-09-02T15:17:47.759, 2020-09-02T15:17:47.771, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0114785, 0.0114785, Passed, Numeric, 52.9, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1206, Block Sensor 5 Check, 2020-09-02T15:17:47.774, 2020-09-02T15:17:47.784, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.009838, 0.009838, Passed, Numeric, 52.9, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1207, TE CH0 Posistive Direction Check, 2020-09-02T15:17:47.791, 2020-09-02T15:17:48.561, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.769737, 0.769737, Passed, Numeric, 10.67218635, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1208, TE CH0 Negative Direction Check, 2020-09-02T15:17:48.565, 2020-09-02T15:17:49.336, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.771556, 0.771556, Passed, Numeric, -10.666695, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1209, TE CH1 Posistive Direction Check, 2020-09-02T15:17:49.340, 2020-09-02T15:17:50.116, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.775972, 0.775972, Passed, Numeric, 10.72924556667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1210, TE CH1 Negative Direction Check, 2020-09-02T15:17:50.120, 2020-09-02T15:17:50.886, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.766605, 0.766605, Passed, Numeric, -10.72743966667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1211, TE CH2 Posistive Direction Check, 2020-09-02T15:17:50.890, 2020-09-02T15:17:51.665, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.775588, 0.775588, Passed, Numeric, 10.69885676667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1212, Power Off, 2020-09-02T15:17:52.723, 2020-09-02T15:17:54.663, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.9406, 1.9406, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1213, DC Power Off, 2020-09-02T15:17:54.663, 2020-09-02T15:17:54.983, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.319729, 0.319729, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1214, Wait 10, 2020-09-02T15:17:54.983, 2020-09-02T15:18:04.006, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 9.02288, 9.02288, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
