ID, administrator
name, administrator
ID, 3607
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-11-05T02:17:38.181
endDateTime, 2020-11-05T02:28:58.638
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 680.458
ModuleTime, 680.458
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
3608, Load Bio Rad DLL, 2020-11-05T02:17:38.236, 2020-11-05T02:17:38.241, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0051071, 0.0051071, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3609, Put UUT, 2020-11-05T02:17:38.262, 2020-11-05T02:17:42.867, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.60464, 4.60464, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3610, DC Power On, 2020-11-05T02:17:42.872, 2020-11-05T02:17:43.226, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.354709, 0.354709, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3611, AC Power On, 2020-11-05T02:17:43.228, 2020-11-05T02:17:45.099, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.8715, 1.8715, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3612, Find Attached Devices, 2020-11-05T02:17:45.110, 2020-11-05T02:18:00.149, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.039, 15.039, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
3613, 12.8V No Load Test, 2020-11-05T02:18:00.155, 2020-11-05T02:18:01.503, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.34836, 1.34836, Passed, Numeric, 12.8406896, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3614, 12.8V Load 30W, 2020-11-05T02:18:01.505, 2020-11-05T02:18:02.926, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.42032, 1.42032, Passed, Numeric, 12.6001163, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3615, 5V No Load Test, 2020-11-05T02:18:02.929, 2020-11-05T02:18:03.695, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.765866, 0.765866, Passed, Numeric, 5.0526998, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3616, 5V 600mA Load, 2020-11-05T02:18:03.697, 2020-11-05T02:18:04.927, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.23004, 1.23004, Passed, Numeric, 5.0274023, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3617, 3.3V Voltage Check, 2020-11-05T02:18:04.935, 2020-11-05T02:18:05.736, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.801466, 0.801466, Passed, Numeric, 3.31120527, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3618, Battery Voltage Check, 2020-11-05T02:18:05.741, 2020-11-05T02:18:06.509, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.767693, 0.767693, Passed, Numeric, 3.20440412, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3619, Wait 10, 2020-11-05T02:18:06.512, 2020-11-05T02:18:16.513, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0008, 10.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3620, Remote Command Set, 2020-11-05T02:18:16.515, 2020-11-05T02:19:24.691, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.1759, 68.1759, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3621, Initialize SRAM and HC12, 2020-11-05T02:19:24.695, 2020-11-05T02:19:34.190, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49541, 9.49541, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3622, I2C Read Write Test, 2020-11-05T02:19:34.198, 2020-11-05T02:19:37.244, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.04644, 3.04644, Passed, Alpha VCC, 5.0526709965, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3623, Get VCC Sensor Value, 2020-11-05T02:19:37.248, 2020-11-05T02:19:37.270, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0227703, 0.0227703, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3624, Get 15V Sensor Value, 2020-11-05T02:19:37.277, 2020-11-05T02:19:37.289, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0115927, 0.0115927, Passed, Numeric, 13.15824, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3625, Get Power Sensor Value, 2020-11-05T02:19:37.291, 2020-11-05T02:19:37.301, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0104349, 0.0104349, Passed, Numeric, 39.5382, AND, LimitPair, N.A, volt, 38, 42, N.A, 
3626, Lid Left Sensor Test, 2020-11-05T02:19:37.303, 2020-11-05T02:19:37.317, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0140988, 0.0140988, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3627, Lid Right Sensor Test, 2020-11-05T02:19:37.319, 2020-11-05T02:19:37.329, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0098576, 0.0098576, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3628, HS Left Sensor Test, 2020-11-05T02:19:37.330, 2020-11-05T02:19:37.340, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.010057, 0.010057, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3629, HS Right Sensor Test, 2020-11-05T02:19:37.342, 2020-11-05T02:19:37.352, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0098764, 0.0098764, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3630, Get Amp2 Sensor Value, 2020-11-05T02:19:37.354, 2020-11-05T02:19:37.367, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0136217, 0.0136217, Passed, Numeric, 22.3, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
