ID, administrator
name, administrator
ID, 2036
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-20T16:31:14.086
endDateTime, 2021-07-20T16:31:33.499
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 19.4134
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
2037, Load Bio Rad DLL, 2021-07-20T16:31:14.128, 2021-07-20T16:31:14.129, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0010663, 0.0010663, Done, 
2038, Put UUT, 2021-07-20T16:31:14.153, 2021-07-20T16:31:16.352, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 2.19862, Failed, 
2039, Power Off, 2021-07-20T16:31:16.365, 2021-07-20T16:31:18.132, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.76746, 1.76746, Done, 
2040, DC Power Off, 2021-07-20T16:31:18.143, 2021-07-20T16:31:18.477, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.334128, 0.334128, Done, 
2041, Wait 10, 2021-07-20T16:31:18.488, 2021-07-20T16:31:33.488, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, 
