ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-16T00:01:13.522
endDateTime, 2022-02-16T00:02:06.828
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 53.3069
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-02-16T00:01:13.633, 2022-02-16T00:01:46.280, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 32.6467, 32.6467, Done, 
5, Put UUT, 2022-02-16T00:01:46.286, 2022-02-16T00:01:49.902, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.6159, Failed, 
6, Power Off, 2022-02-16T00:01:49.922, 2022-02-16T00:01:51.479, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.55681, 1.55681, Done, 
7, DC Power Off, 2022-02-16T00:01:51.487, 2022-02-16T00:01:51.808, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.320389, 0.320389, Done, 
8, Wait 10, 2022-02-16T00:01:51.817, 2022-02-16T00:02:06.819, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0019, 15.0019, Done, 
