ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-28T13:02:53.367
endDateTime, 2021-05-28T13:02:59.828
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 6.461
ModuleTime, 6.461
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-05-28T13:02:53.498, 2021-05-28T13:02:53.500, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0016831, 0.0016831, Done, 
5, Put UUT, 2021-05-28T13:02:53.529, 2021-05-28T13:02:54.509, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.980757, 0.980757, Passed, 
6, DC Power On, 2021-05-28T13:02:54.514, 2021-05-28T13:02:54.864, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.349565, 0.349565, Done, 
7, AC Power On, 2021-05-28T13:02:54.865, 2021-05-28T13:02:57.059, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 2.19433, 2.19433, Aborted, 
8, Power Off, 2021-05-28T13:02:57.060, 2021-05-28T13:02:59.332, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 2.27279, 2.27279, Aborted, 
9, DC Power Off, 2021-05-28T13:02:59.332, 2021-05-28T13:02:59.665, ID#:uHxAHNpOc02A2ZVKR0dFLB, Test, Action, Cleanup, 0, 1, 0.332523, 0.332523, Aborted, 
10, Wait 10, 2021-05-28T13:02:59.665, 2021-05-28T13:02:59.816, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.150718, 0.150718, Aborted, 
