ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-03T05:12:24.940
endDateTime, 2020-09-03T05:13:24.392
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 59.4522
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-09-03T05:12:25.118, 2020-09-03T05:12:43.991, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 18.8728, 18.8728, Done, 
5, Put UUT, 2020-09-03T05:12:43.1000, 2020-09-03T05:13:07.188, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 23.1876, Failed, 
6, Power Off, 2020-09-03T05:13:07.212, 2020-09-03T05:13:09.032, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.82016, 1.82016, Done, 
7, DC Power Off, 2020-09-03T05:13:09.036, 2020-09-03T05:13:09.383, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.347211, 0.347211, Done, 
8, Wait 10, 2020-09-03T05:13:09.387, 2020-09-03T05:13:24.388, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0009, 15.0009, Done, 
