ID, administrator
name, administrator
ID, 11
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-06T16:37:05.420
endDateTime, 2022-04-06T16:37:55.800
Event ID, Error Message
Severity, 4
Error source, Error.Msg
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 50.3801
ModuleTime, 50.3801
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, Event ID, Severity, Error source, ResultDataType, 
12, Load Bio Rad DLL, 2022-04-06T16:37:05.475, 2022-04-06T16:37:05.477, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0023688, 0.0023688, Done, N.A, N.A, N.A, N.A, 
13, Put UUT, 2022-04-06T16:37:05.514, 2022-04-06T16:37:07.109, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.59544, 1.59544, Passed, N.A, N.A, N.A, N.A, 
14, DC Power On, 2022-04-06T16:37:07.123, 2022-04-06T16:37:07.173, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.0504328, 0.0504328, Done, N.A, N.A, N.A, N.A, 
15, AC Power On, 2022-04-06T16:37:07.176, 2022-04-06T16:37:39.477, ID#:GzbbZRerW0KsOfSjLH45uD, Test, Action, Main, 0, 2, 32.3011, 32.3011, Aborted, Error Message, 4, Error.Msg, Error, 
16, Power Off, 2022-04-06T16:37:39.536, 2022-04-06T16:37:40.739, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 1.20224, 1.20224, Aborted, Error Message, 4, Error.Msg, Error, 
17, DC Power Off, 2022-04-06T16:37:40.757, 2022-04-06T16:37:40.791, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.0343655, 0.0343655, Done, N.A, N.A, N.A, N.A, 
18, Wait 10, 2022-04-06T16:37:40.795, 2022-04-06T16:37:55.796, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, N.A, N.A, N.A, N.A, 
