ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-21T20:01:27.172
endDateTime, 2021-06-21T20:01:46.938
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 19.7665
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-06-21T20:01:27.310, 2021-06-21T20:01:28.633, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 1.32339, 1.32339, Done, 
5, Put UUT, 2021-06-21T20:01:28.641, 2021-06-21T20:01:29.655, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 1.01412, Failed, 
6, Power Off, 2021-06-21T20:01:29.670, 2021-06-21T20:01:31.561, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.89011, 1.89011, Done, 
7, DC Power Off, 2021-06-21T20:01:31.569, 2021-06-21T20:01:31.917, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.348128, 0.348128, Done, 
8, Wait 10, 2021-06-21T20:01:31.925, 2021-06-21T20:01:46.927, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0015, 15.0015, Done, 
