ID, administrator
name, administrator
ID, 4506
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-15T01:06:47.911
endDateTime, 2021-05-15T01:11:01.052
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 253.142
ModuleTime, 253.142
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
4507, Load Bio Rad DLL, 2021-05-15T01:06:47.960, 2021-05-15T01:06:47.961, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0010518, 0.0010518, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4508, Put UUT, 2021-05-15T01:06:47.986, 2021-05-15T01:06:50.112, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.12649, 2.12649, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4509, DC Power On, 2021-05-15T01:06:50.119, 2021-05-15T01:06:50.511, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.39245, 0.39245, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4510, AC Power On, 2021-05-15T01:06:50.514, 2021-05-15T01:06:52.552, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.0379, 2.0379, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4511, Find Attached Devices, 2021-05-15T01:06:52.560, 2021-05-15T01:07:27.648, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0882, 35.0882, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
4512, 12.8V No Load Test, 2021-05-15T01:07:27.656, 2021-05-15T01:07:29.346, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.68942, 1.68942, Passed, Numeric, 12.7958946, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4513, 12.8V Load 30W, 2021-05-15T01:07:29.349, 2021-05-15T01:07:30.617, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.2676, 1.2676, Passed, Numeric, 12.4518508, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4514, 5V No Load Test, 2021-05-15T01:07:30.625, 2021-05-15T01:07:31.350, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.724904, 0.724904, Passed, Numeric, 5.05938524, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4515, 5V 600mA Load, 2021-05-15T01:07:31.353, 2021-05-15T01:07:32.616, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.26231, 1.26231, Passed, Numeric, 5.00258021, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4516, 3.3V Voltage Check, 2021-05-15T01:07:32.624, 2021-05-15T01:07:33.332, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.707816, 0.707816, Passed, Numeric, 3.3116817, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4517, Battery Voltage Check, 2021-05-15T01:07:33.340, 2021-05-15T01:07:34.055, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.715206, 0.715206, Passed, Numeric, 3.21546221, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4518, Wait 10, 2021-05-15T01:07:34.058, 2021-05-15T01:07:44.059, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4519, Remote Command Set, 2021-05-15T01:07:44.061, 2021-05-15T01:08:51.494, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.4332, 67.4332, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4520, Initialize SRAM and HC12, 2021-05-15T01:08:51.496, 2021-05-15T01:09:00.990, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49435, 9.49435, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4521, I2C Read Write Test, 2021-05-15T01:09:00.999, 2021-05-15T01:09:03.916, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.9177, 2.9177, Passed, Alpha VCC, 5.059329349, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4522, Get VCC Sensor Value, 2021-05-15T01:09:03.920, 2021-05-15T01:09:03.931, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0117583, 0.0117583, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4523, Get 15V Sensor Value, 2021-05-15T01:09:03.935, 2021-05-15T01:09:03.946, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0111608, 0.0111608, Passed, Numeric, 12.59892, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4524, Get Power Sensor Value, 2021-05-15T01:09:03.949, 2021-05-15T01:09:03.966, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0168867, 0.0168867, Passed, Numeric, 39.4834, AND, LimitPair, N.A, volt, 38, 42, N.A, 
