ID, administrator
name, administrator
ID, 2303
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-04-14T00:01:13.681
endDateTime, 2021-04-14T00:08:13.421
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 419.741
ModuleTime, 419.741
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2304, Load Bio Rad DLL, 2021-04-14T00:01:13.729, 2021-04-14T00:01:13.730, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.000999, 0.000999, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2305, Put UUT, 2021-04-14T00:01:13.756, 2021-04-14T00:01:15.492, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.73573, 1.73573, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2306, DC Power On, 2021-04-14T00:01:15.496, 2021-04-14T00:01:15.823, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.32683, 0.32683, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2307, AC Power On, 2021-04-14T00:01:15.826, 2021-04-14T00:01:17.804, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.97834, 1.97834, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2308, Find Attached Devices, 2021-04-14T00:01:17.813, 2021-04-14T00:01:52.902, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0891, 35.0891, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2309, 12.8V No Load Test, 2021-04-14T00:01:52.910, 2021-04-14T00:01:54.638, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.72799, 1.72799, Passed, Numeric, 12.8644135, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2310, 12.8V Load 30W, 2021-04-14T00:01:54.642, 2021-04-14T00:01:56.223, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.58111, 1.58111, Passed, Numeric, 12.6537118, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2311, 5V No Load Test, 2021-04-14T00:01:56.231, 2021-04-14T00:01:56.939, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.707875, 0.707875, Passed, Numeric, 5.05638992, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2312, 5V 600mA Load, 2021-04-14T00:01:56.943, 2021-04-14T00:01:58.222, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27917, 1.27917, Passed, Numeric, 5.0067991, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2313, 3.3V Voltage Check, 2021-04-14T00:01:58.231, 2021-04-14T00:01:58.955, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.724728, 0.724728, Passed, Numeric, 3.30713635, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2314, Battery Voltage Check, 2021-04-14T00:01:58.963, 2021-04-14T00:01:59.683, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.719407, 0.719407, Passed, Numeric, 3.21440376, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2315, Wait 10, 2021-04-14T00:01:59.686, 2021-04-14T00:02:09.686, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0004, 10.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2316, Remote Command Set, 2021-04-14T00:02:09.689, 2021-04-14T00:03:17.834, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.1451, 68.1451, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2317, Initialize SRAM and HC12, 2021-04-14T00:03:17.835, 2021-04-14T00:03:27.323, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4878, 9.4878, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2318, I2C Read Write Test, 2021-04-14T00:03:27.331, 2021-04-14T00:03:30.262, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.931, 2.931, Passed, Alpha VCC, 5.0565320245, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2319, Get VCC Sensor Value, 2021-04-14T00:03:30.266, 2021-04-14T00:03:30.283, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0170942, 0.0170942, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
