ID, administrator
name, administrator
ID, 3864
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-05T23:18:49.268
endDateTime, 2022-04-05T23:27:33.464
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 524.197
ModuleTime, 524.197
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
3865, Load Bio Rad DLL, 2022-04-05T23:18:49.330, 2022-04-05T23:18:49.331, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0014991, 0.0014991, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3866, Put UUT, 2022-04-05T23:18:49.356, 2022-04-05T23:18:50.255, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.899162, 0.899162, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3867, DC Power On, 2022-04-05T23:18:50.256, 2022-04-05T23:18:50.574, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.317451, 0.317451, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3868, AC Power On, 2022-04-05T23:18:50.574, 2022-04-05T23:18:52.662, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.08714, 2.08714, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3869, Find Attached Devices, 2022-04-05T23:18:52.668, 2022-04-05T23:19:27.755, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0874, 35.0874, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
3870, 12.8V No Load Test, 2022-04-05T23:19:27.761, 2022-04-05T23:19:29.482, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.7205, 1.7205, Passed, Numeric, 12.8609415, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3871, 12.8V Load 30W, 2022-04-05T23:19:29.484, 2022-04-05T23:19:30.930, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.44677, 1.44677, Passed, Numeric, 12.7189733, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3872, 5V No Load Test, 2022-04-05T23:19:30.937, 2022-04-05T23:19:31.689, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.751819, 0.751819, Passed, Numeric, 5.05577693, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3873, 5V 600mA Load, 2022-04-05T23:19:31.690, 2022-04-05T23:19:32.929, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.23891, 1.23891, Passed, Numeric, 5.02138279, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3874, 3.3V Voltage Check, 2022-04-05T23:19:32.936, 2022-04-05T23:19:33.668, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.732488, 0.732488, Passed, Numeric, 3.31684245, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3875, Battery Voltage Check, 2022-04-05T23:19:33.674, 2022-04-05T23:19:34.423, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.748863, 0.748863, Passed, Numeric, 3.23049992, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3876, Wait 10, 2022-04-05T23:19:34.425, 2022-04-05T23:19:44.426, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3877, Remote Command Set, 2022-04-05T23:19:44.428, 2022-04-05T23:20:52.333, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.905, 67.905, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
