ID, administrator
name, administrator
ID, 588
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T15:24:37.154
endDateTime, 2021-07-05T15:30:02.458
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 325.305
ModuleTime, 325.305
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
604, Get VCC Sensor Value, 2021-07-05T15:26:33.881, 2021-07-05T15:26:33.893, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0124799, 0.0124799, Passed, Numeric, 5.01664, AND, LimitPair, N.A, volt, 4.75, 5.25, 
605, Get 15V Sensor Value, 2021-07-05T15:26:33.895, 2021-07-05T15:26:33.906, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0110471, 0.0110471, Passed, Numeric, 13.13928, AND, LimitPair, N.A, volt, 12.16, 13.44, 
606, Get Power Sensor Value, 2021-07-05T15:26:33.908, 2021-07-05T15:26:33.919, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.011119, 0.011119, Passed, Numeric, 39.4012, AND, LimitPair, N.A, volt, 38, 42, 
607, Lid Left Sensor Test, 2021-07-05T15:26:33.921, 2021-07-05T15:26:33.932, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0113043, 0.0113043, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
608, Lid Right Sensor Test, 2021-07-05T15:26:33.934, 2021-07-05T15:26:33.946, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0117196, 0.0117196, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
609, HS Left Sensor Test, 2021-07-05T15:26:33.947, 2021-07-05T15:26:33.958, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0109433, 0.0109433, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
610, HS Right Sensor Test, 2021-07-05T15:26:33.960, 2021-07-05T15:26:33.971, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0109077, 0.0109077, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
611, Get Amp2 Sensor Value, 2021-07-05T15:26:33.973, 2021-07-05T15:26:33.985, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0124381, 0.0124381, Passed, Numeric, 24.9, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
612, Get Amp Sensor Value, 2021-07-05T15:26:33.987, 2021-07-05T15:26:33.998, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0110705, 0.0110705, Passed, Numeric, 24.3, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
613, Get Power Supply Sensor Value, 2021-07-05T15:26:33.1000, 2021-07-05T15:26:34.011, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0111614, 0.0111614, Passed, Numeric, 25.2, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
614, SRAM Page 0 Check, 2021-07-05T15:26:34.018, 2021-07-05T15:27:20.283, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.2655, 46.2655, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
615, SRAM Page 1 Check, 2021-07-05T15:27:20.288, 2021-07-05T15:27:20.780, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.491501, 0.491501, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
616, SRAM Page 2 Check, 2021-07-05T15:27:20.781, 2021-07-05T15:27:21.189, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.407356, 0.407356, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
617, SRAM Page 3 Check, 2021-07-05T15:27:21.190, 2021-07-05T15:27:21.650, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.459869, 0.459869, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
618, Power Cycle Unit, 2021-07-05T15:27:21.652, 2021-07-05T15:27:50.754, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 29.1026, 29.1026, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
619, Battery Backup Test, 2021-07-05T15:27:50.755, 2021-07-05T15:27:51.814, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05865, 1.05865, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
620, Block Sensor 0 Check, 2021-07-05T15:27:51.816, 2021-07-05T15:27:51.828, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0114032, 0.0114032, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
621, Block Sensor 1 Check, 2021-07-05T15:27:51.829, 2021-07-05T15:27:51.840, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0113169, 0.0113169, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
622, Block Sensor 2 Check, 2021-07-05T15:27:51.841, 2021-07-05T15:27:51.851, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0103836, 0.0103836, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
623, Block Sensor 3 Check, 2021-07-05T15:27:51.852, 2021-07-05T15:27:51.864, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.012075, 0.012075, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
624, Block Sensor 4 Check, 2021-07-05T15:27:51.865, 2021-07-05T15:27:51.875, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0103046, 0.0103046, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
625, Block Sensor 5 Check, 2021-07-05T15:27:51.876, 2021-07-05T15:27:51.886, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0101492, 0.0101492, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
626, TE CH0 Posistive Direction Check, 2021-07-05T15:27:51.916, 2021-07-05T15:27:52.719, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.80283, 0.80283, Passed, Numeric, 10.70751095, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
627, TE CH0 Negative Direction Check, 2021-07-05T15:27:52.725, 2021-07-05T15:27:53.487, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.76119, 0.76119, Passed, Numeric, -10.70952808333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
628, TE CH1 Posistive Direction Check, 2021-07-05T15:27:53.497, 2021-07-05T15:27:54.299, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.801624, 0.801624, Passed, Numeric, 10.70844411667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
629, TE CH1 Negative Direction Check, 2021-07-05T15:27:54.310, 2021-07-05T15:27:55.119, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.809009, 0.809009, Passed, Numeric, -10.71013875, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
630, TE CH2 Posistive Direction Check, 2021-07-05T15:27:55.130, 2021-07-05T15:27:55.929, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.799473, 0.799473, Passed, Numeric, 10.70435425, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
631, TE CH2 Negative Direction Check, 2021-07-05T15:27:55.940, 2021-07-05T15:27:56.739, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.799091, 0.799091, Passed, Numeric, -10.70091115, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
632, TE CH3 Posistive Direction Check, 2021-07-05T15:27:56.750, 2021-07-05T15:27:57.549, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.798188, 0.798188, Passed, Numeric, 10.7576247, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
633, TE CH3 Negative Direction Check, 2021-07-05T15:27:57.560, 2021-07-05T15:27:58.369, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.809202, 0.809202, Passed, Numeric, -10.74579698333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
634, TE CH4 Posistive Direction Check, 2021-07-05T15:27:58.380, 2021-07-05T15:27:59.194, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.81438, 0.81438, Passed, Numeric, 10.73046063333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
635, TE CH4 Negative Direction Check, 2021-07-05T15:27:59.205, 2021-07-05T15:27:59.999, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.793772, 0.793772, Passed, Numeric, -10.72854773333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
636, TE CH5 Posistive Direction Check, 2021-07-05T15:28:00.014, 2021-07-05T15:28:24.086, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 24.0719, Failed, Numeric, 0.000346794025, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
637, TE CH5 Negative Direction Check, 2021-07-05T15:28:24.097, 2021-07-05T15:29:45.203, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 81.1061, 81.1061, Aborted, Numeric, 0.0003414177466667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
638, Power Off, 2021-07-05T15:29:45.203, 2021-07-05T15:29:47.100, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.89769, 1.89769, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
639, DC Power Off, 2021-07-05T15:29:47.101, 2021-07-05T15:29:47.443, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.342565, 0.342565, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
640, Wait 10, 2021-07-05T15:29:47.443, 2021-07-05T15:30:02.444, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
