ID, administrator
name, administrator
ID, 3473
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-08-28T03:23:58.412
endDateTime, 2021-08-28T03:32:17.412
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 499
ModuleTime, 499
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
3474, Load Bio Rad DLL, 2021-08-28T03:23:58.453, 2021-08-28T03:23:58.455, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0014165, 0.0014165, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3475, Put UUT, 2021-08-28T03:23:58.479, 2021-08-28T03:23:59.402, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.922659, 0.922659, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3476, DC Power On, 2021-08-28T03:23:59.407, 2021-08-28T03:23:59.755, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.348128, 0.348128, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3477, AC Power On, 2021-08-28T03:23:59.756, 2021-08-28T03:24:01.876, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.12, 2.12, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3478, Find Attached Devices, 2021-08-28T03:24:01.883, 2021-08-28T03:24:19.084, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 17.2018, 17.2018, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
3479, 12.8V No Load Test, 2021-08-28T03:24:19.087, 2021-08-28T03:24:20.850, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.76255, 1.76255, Passed, Numeric, 12.8305494, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3480, 12.8V Load 30W, 2021-08-28T03:24:20.852, 2021-08-28T03:24:22.199, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.34719, 1.34719, Passed, Numeric, 12.6847719, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3481, 5V No Load Test, 2021-08-28T03:24:22.205, 2021-08-28T03:24:22.952, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.746777, 0.746777, Passed, Numeric, 5.08550701, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3482, 5V 600mA Load, 2021-08-28T03:24:22.954, 2021-08-28T03:24:24.199, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24486, 1.24486, Passed, Numeric, 5.08553496, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3483, 3.3V Voltage Check, 2021-08-28T03:24:24.205, 2021-08-28T03:24:24.963, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.757794, 0.757794, Passed, Numeric, 3.32359274, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3484, Battery Voltage Check, 2021-08-28T03:24:24.969, 2021-08-28T03:24:25.712, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.742661, 0.742661, Passed, Numeric, 3.21526192, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
3485, Wait 10, 2021-08-28T03:24:25.714, 2021-08-28T03:24:35.714, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0004, 10.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3486, Remote Command Set, 2021-08-28T03:24:35.716, 2021-08-28T03:25:43.736, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.0197, 68.0197, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3487, Initialize SRAM and HC12, 2021-08-28T03:25:43.737, 2021-08-28T03:25:53.218, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48176, 9.48176, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3488, I2C Read Write Test, 2021-08-28T03:25:53.225, 2021-08-28T03:25:56.193, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.96855, 2.96855, Passed, Alpha VCC, 5.0864544145, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3489, Get VCC Sensor Value, 2021-08-28T03:25:56.195, 2021-08-28T03:25:56.206, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0112754, 0.0112754, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
3490, Get 15V Sensor Value, 2021-08-28T03:25:56.208, 2021-08-28T03:25:56.219, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0111381, 0.0111381, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
3491, Get Power Sensor Value, 2021-08-28T03:25:56.221, 2021-08-28T03:25:56.233, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0123073, 0.0123073, Passed, Numeric, 39.5108, AND, LimitPair, N.A, volt, 38, 42, N.A, 
3492, Lid Left Sensor Test, 2021-08-28T03:25:56.235, 2021-08-28T03:25:56.246, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0109157, 0.0109157, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3493, Lid Right Sensor Test, 2021-08-28T03:25:56.248, 2021-08-28T03:25:56.258, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0108484, 0.0108484, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3494, HS Left Sensor Test, 2021-08-28T03:25:56.260, 2021-08-28T03:25:56.277, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0166523, 0.0166523, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3495, HS Right Sensor Test, 2021-08-28T03:25:56.279, 2021-08-28T03:25:56.290, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0110275, 0.0110275, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
3496, Get Amp2 Sensor Value, 2021-08-28T03:25:56.291, 2021-08-28T03:25:56.302, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0111884, 0.0111884, Passed, Numeric, 21.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
3497, Get Amp Sensor Value, 2021-08-28T03:25:56.304, 2021-08-28T03:25:56.315, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0111144, 0.0111144, Passed, Numeric, 21.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
3498, Get Power Supply Sensor Value, 2021-08-28T03:25:56.317, 2021-08-28T03:25:56.329, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0116658, 0.0116658, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
3499, SRAM Page 0 Check, 2021-08-28T03:25:56.335, 2021-08-28T03:26:42.656, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.3213, 46.3213, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3500, SRAM Page 1 Check, 2021-08-28T03:26:42.682, 2021-08-28T03:26:43.178, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.4968, 0.4968, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3501, SRAM Page 2 Check, 2021-08-28T03:26:43.180, 2021-08-28T03:26:43.586, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.40643, 0.40643, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
3502, SRAM Page 3 Check, 2021-08-28T03:26:43.600, 2021-08-28T03:26:44.051, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.451268, 0.451268, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
