ID, administrator
name, administrator
ID, 1716
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-14T01:37:35.995
endDateTime, 2021-05-14T01:50:53.522
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 797.527
ModuleTime, 797.527
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
1717, Load Bio Rad DLL, 2021-05-14T01:37:36.043, 2021-05-14T01:37:36.044, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0008728, 0.0008728, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1718, Put UUT, 2021-05-14T01:37:36.068, 2021-05-14T01:37:37.330, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.26165, 1.26165, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1719, DC Power On, 2021-05-14T01:37:37.337, 2021-05-14T01:37:37.764, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.4275, 0.4275, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1720, AC Power On, 2021-05-14T01:37:37.766, 2021-05-14T01:37:39.775, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.00885, 2.00885, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1721, Find Attached Devices, 2021-05-14T01:37:39.783, 2021-05-14T01:37:54.816, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0338, 15.0338, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
1722, 12.8V No Load Test, 2021-05-14T01:37:54.820, 2021-05-14T01:37:56.497, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.67656, 1.67656, Passed, Numeric, 12.7978428, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1723, 12.8V Load 30W, 2021-05-14T01:37:56.498, 2021-05-14T01:37:57.607, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.10846, 1.10846, Passed, Numeric, 12.4390476, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1724, 5V No Load Test, 2021-05-14T01:37:57.615, 2021-05-14T01:37:58.328, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.712531, 0.712531, Passed, Numeric, 5.08882136, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1725, 5V 600mA Load, 2021-05-14T01:37:58.331, 2021-05-14T01:37:59.607, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27562, 1.27562, Passed, Numeric, 5.04750488, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1726, 3.3V Voltage Check, 2021-05-14T01:37:59.615, 2021-05-14T01:38:00.327, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.711466, 0.711466, Passed, Numeric, 3.29922559, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1727, Battery Voltage Check, 2021-05-14T01:38:00.335, 2021-05-14T01:38:01.063, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.727962, 0.727962, Passed, Numeric, 3.21700777, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1728, Wait 10, 2021-05-14T01:38:01.066, 2021-05-14T01:38:11.066, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0006, 10.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1729, Remote Command Set, 2021-05-14T01:38:11.069, 2021-05-14T01:39:18.782, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.7133, 67.7133, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1730, Initialize SRAM and HC12, 2021-05-14T01:39:18.784, 2021-05-14T01:39:28.267, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48297, 9.48297, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1731, I2C Read Write Test, 2021-05-14T01:39:28.275, 2021-05-14T01:39:31.188, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.91276, 2.91276, Passed, Alpha VCC, 5.089201673, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1732, Get VCC Sensor Value, 2021-05-14T01:39:31.191, 2021-05-14T01:39:31.202, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0112754, 0.0112754, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1733, Get 15V Sensor Value, 2021-05-14T01:39:31.206, 2021-05-14T01:39:31.217, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0112644, 0.0112644, Passed, Numeric, 12.561, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1734, Get Power Sensor Value, 2021-05-14T01:39:31.220, 2021-05-14T01:39:31.233, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0124418, 0.0124418, Passed, Numeric, 39.4012, AND, LimitPair, N.A, volt, 38, 42, N.A, 
