ID, administrator
name, administrator
ID, 2556
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-13T21:16:53.399
endDateTime, 2020-08-13T21:25:10.398
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 497
ModuleTime, 497
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2557, Load Bio Rad DLL, 2020-08-13T21:16:53.454, 2020-08-13T21:16:53.456, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0013618, 0.0013618, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2558, Put UUT, 2020-08-13T21:16:53.477, 2020-08-13T21:16:55.255, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.77819, 1.77819, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2559, DC Power On, 2020-08-13T21:16:55.261, 2020-08-13T21:16:55.592, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.331111, 0.331111, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2560, AC Power On, 2020-08-13T21:16:55.593, 2020-08-13T21:16:57.487, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.89348, 1.89348, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2561, Find Attached Devices, 2020-08-13T21:16:57.491, 2020-08-13T21:17:12.799, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.3082, 15.3082, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2562, 12.8V No Load Test, 2020-08-13T21:17:12.802, 2020-08-13T21:17:14.033, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.23076, 1.23076, Passed, Numeric, 12.7834684, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2563, 12.8V Load 30W, 2020-08-13T21:17:14.035, 2020-08-13T21:17:15.314, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.27892, 1.27892, Passed, Numeric, 12.5380003, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2564, 5V No Load Test, 2020-08-13T21:17:15.318, 2020-08-13T21:17:16.006, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.688597, 0.688597, Passed, Numeric, 5.08018113, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2565, 5V 600mA Load, 2020-08-13T21:17:16.008, 2020-08-13T21:17:17.314, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.30594, 1.30594, Passed, Numeric, 5.05551726, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2566, 3.3V Voltage Check, 2020-08-13T21:17:17.318, 2020-08-13T21:17:18.016, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.69839, 0.69839, Passed, Numeric, 3.30378937, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2567, Battery Voltage Check, 2020-08-13T21:17:18.020, 2020-08-13T21:17:18.718, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.698797, 0.698797, Passed, Numeric, 3.21937108, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
2568, Wait 10, 2020-08-13T21:17:18.720, 2020-08-13T21:17:28.721, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2569, Remote Command Set, 2020-08-13T21:17:28.722, 2020-08-13T21:18:36.384, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.6623, 67.6623, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2570, Initialize SRAM and HC12, 2020-08-13T21:18:36.386, 2020-08-13T21:18:45.872, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4866, 9.4866, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2571, I2C Read Write Test, 2020-08-13T21:18:45.876, 2020-08-13T21:18:48.735, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.8593, 2.8593, Passed, Alpha VCC, 5.0805335415, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2572, Get VCC Sensor Value, 2020-08-13T21:18:48.737, 2020-08-13T21:18:48.747, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0102573, 0.0102573, Passed, Numeric, 4.99224, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
