ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-21T01:20:38.037
endDateTime, 2022-04-21T01:21:28.559
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 50.5226
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-04-21T01:20:38.150, 2022-04-21T01:20:59.046, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 20.895, 20.895, Done, 
5, Put UUT, 2022-04-21T01:20:59.052, 2022-04-21T01:21:11.398, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 12.3458, Failed, 
6, Power Off, 2022-04-21T01:21:11.418, 2022-04-21T01:21:13.169, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.75095, 1.75095, Done, 
7, DC Power Off, 2022-04-21T01:21:13.177, 2022-04-21T01:21:13.540, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.362549, 0.362549, Done, 
8, Wait 10, 2022-04-21T01:21:13.548, 2022-04-21T01:21:28.550, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0015, 15.0015, Done, 
