ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T07:02:10.257
endDateTime, 2021-07-05T07:02:30.952
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 20.6955
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-07-05T07:02:10.361, 2021-07-05T07:02:10.528, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.166407, 0.166407, Done, 
5, Put UUT, 2021-07-05T07:02:10.537, 2021-07-05T07:02:13.611, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.07401, Failed, 
6, Power Off, 2021-07-05T07:02:13.626, 2021-07-05T07:02:15.552, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.92597, 1.92597, Done, 
7, DC Power Off, 2021-07-05T07:02:15.562, 2021-07-05T07:02:15.927, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.364607, 0.364607, Done, 
8, Wait 10, 2021-07-05T07:02:15.938, 2021-07-05T07:02:30.940, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0019, 15.0019, Done, 
