ID, administrator
name, administrator
ID, 2791
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-22T07:42:36.252
endDateTime, 2022-02-22T07:47:02.218
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 265.966
ModuleTime, 265.966
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
2792, Load Bio Rad DLL, 2022-02-22T07:42:36.291, 2022-02-22T07:42:36.292, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0009419, 0.0009419, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2793, Put UUT, 2022-02-22T07:42:36.310, 2022-02-22T07:42:37.805, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.49466, 1.49466, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2794, DC Power On, 2022-02-22T07:42:37.809, 2022-02-22T07:42:38.213, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.404429, 0.404429, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2795, AC Power On, 2022-02-22T07:42:38.216, 2022-02-22T07:42:40.374, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.15796, 2.15796, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2796, Find Attached Devices, 2022-02-22T07:42:40.377, 2022-02-22T07:42:55.416, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0391, 15.0391, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
2797, 12.8V No Load Test, 2022-02-22T07:42:55.419, 2022-02-22T07:42:57.098, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.67904, 1.67904, Passed, Numeric, 12.8417063, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2798, 12.8V Load 30W, 2022-02-22T07:42:57.099, 2022-02-22T07:42:58.635, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.53614, 1.53614, Passed, Numeric, 12.7019091, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
2799, 5V No Load Test, 2022-02-22T07:42:58.638, 2022-02-22T07:42:59.356, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.718415, 0.718415, Passed, Numeric, 5.08604396, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2800, 5V 600mA Load, 2022-02-22T07:42:59.358, 2022-02-22T07:43:00.634, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27598, 1.27598, Passed, Numeric, 5.04371242, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
2801, 3.3V Voltage Check, 2022-02-22T07:43:00.640, 2022-02-22T07:43:01.378, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.738029, 0.738029, Passed, Numeric, 3.31515555, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
