ID, administrator
name, administrator
ID, 538
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-27T09:29:38.306
endDateTime, 2021-03-27T09:30:00.878
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 22.5721
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
539, Load Bio Rad DLL, 2021-03-27T09:29:38.355, 2021-03-27T09:29:38.356, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.001622, 0.001622, Done, 
540, Put UUT, 2021-03-27T09:29:38.382, 2021-03-27T09:29:43.565, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 5.18393, Failed, 
541, Power Off, 2021-03-27T09:29:43.583, 2021-03-27T09:29:45.507, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.92466, 1.92466, Done, 
542, DC Power Off, 2021-03-27T09:29:45.518, 2021-03-27T09:29:45.854, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.335482, 0.335482, Done, 
543, Wait 10, 2021-03-27T09:29:45.865, 2021-03-27T09:30:00.866, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, 
