ID, administrator
name, administrator
ID, 5050
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-06T01:01:02.721
endDateTime, 2022-04-06T01:10:17.406
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 554.686
ModuleTime, 554.686
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
5051, Load Bio Rad DLL, 2022-04-06T01:01:02.760, 2022-04-06T01:01:02.772, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0118867, 0.0118867, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5052, Put UUT, 2022-04-06T01:01:02.782, 2022-04-06T01:01:03.370, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.587196, 0.587196, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5053, DC Power On, 2022-04-06T01:01:03.375, 2022-04-06T01:01:03.704, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.328815, 0.328815, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5054, AC Power On, 2022-04-06T01:01:03.705, 2022-04-06T01:01:05.606, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.90152, 1.90152, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5055, Find Attached Devices, 2022-04-06T01:01:05.610, 2022-04-06T01:01:20.642, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0318, 15.0318, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
5056, 12.8V No Load Test, 2022-04-06T01:01:20.647, 2022-04-06T01:01:22.326, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.67887, 1.67887, Passed, Numeric, 12.7870226, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5057, 12.8V Load 30W, 2022-04-06T01:01:22.328, 2022-04-06T01:01:23.688, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.36002, 1.36002, Passed, Numeric, 12.6496679, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5058, 5V No Load Test, 2022-04-06T01:01:23.692, 2022-04-06T01:01:24.420, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.727511, 0.727511, Passed, Numeric, 5.05719153, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5059, 5V 600mA Load, 2022-04-06T01:01:24.422, 2022-04-06T01:01:25.688, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.26593, 1.26593, Passed, Numeric, 5.0683678, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5060, 3.3V Voltage Check, 2022-04-06T01:01:25.692, 2022-04-06T01:01:26.419, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.727368, 0.727368, Passed, Numeric, 3.31850703, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
5061, Battery Voltage Check, 2022-04-06T01:01:26.423, 2022-04-06T01:01:27.154, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.730724, 0.730724, Passed, Numeric, 3.23452914, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
5062, Wait 10, 2022-04-06T01:01:27.156, 2022-04-06T01:01:37.156, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0004, 10.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5063, Remote Command Set, 2022-04-06T01:01:37.158, 2022-04-06T01:02:45.019, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.8612, 67.8612, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5064, Initialize SRAM and HC12, 2022-04-06T01:02:45.020, 2022-04-06T01:02:54.498, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.47825, 9.47825, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5065, I2C Read Write Test, 2022-04-06T01:02:54.504, 2022-04-06T01:02:57.479, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.9742, 2.9742, Passed, Alpha VCC, 5.058637907, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5066, Get VCC Sensor Value, 2022-04-06T01:02:57.480, 2022-04-06T01:02:57.495, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0150606, 0.0150606, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5067, Get 15V Sensor Value, 2022-04-06T01:02:57.497, 2022-04-06T01:02:57.508, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0110376, 0.0110376, Passed, Numeric, 13.13928, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5068, Get Power Sensor Value, 2022-04-06T01:02:57.510, 2022-04-06T01:02:57.522, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0121567, 0.0121567, Passed, Numeric, 39.6204, AND, LimitPair, N.A, volt, 38, 42, N.A, 
5069, Lid Left Sensor Test, 2022-04-06T01:02:57.524, 2022-04-06T01:02:57.536, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0120581, 0.0120581, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5070, Lid Right Sensor Test, 2022-04-06T01:02:57.538, 2022-04-06T01:02:57.549, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0108849, 0.0108849, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5071, HS Left Sensor Test, 2022-04-06T01:02:57.550, 2022-04-06T01:02:57.561, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0108333, 0.0108333, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5072, HS Right Sensor Test, 2022-04-06T01:02:57.563, 2022-04-06T01:02:57.574, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0116517, 0.0116517, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5073, Get Amp2 Sensor Value, 2022-04-06T01:02:57.576, 2022-04-06T01:02:57.587, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0112671, 0.0112671, Passed, Numeric, 21.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
5074, Get Amp Sensor Value, 2022-04-06T01:02:57.589, 2022-04-06T01:02:57.600, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0110714, 0.0110714, Passed, Numeric, 21.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
5075, Get Power Supply Sensor Value, 2022-04-06T01:02:57.602, 2022-04-06T01:02:57.613, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0110367, 0.0110367, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
5076, SRAM Page 0 Check, 2022-04-06T01:02:57.619, 2022-04-06T01:03:43.950, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.3305, 46.3305, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5077, SRAM Page 1 Check, 2022-04-06T01:03:43.985, 2022-04-06T01:03:44.483, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.498904, 0.498904, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5078, SRAM Page 2 Check, 2022-04-06T01:03:44.562, 2022-04-06T01:03:44.960, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.398263, 0.398263, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5079, SRAM Page 3 Check, 2022-04-06T01:03:44.968, 2022-04-06T01:03:45.421, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.452644, 0.452644, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5080, Power Cycle Unit, 2022-04-06T01:03:45.428, 2022-04-06T01:04:14.267, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.8382, 28.8382, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5081, Battery Backup Test, 2022-04-06T01:04:14.271, 2022-04-06T01:04:15.320, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04887, 1.04887, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5082, Block Sensor 0 Check, 2022-04-06T01:04:15.331, 2022-04-06T01:04:15.342, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.01124, 0.01124, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5083, Block Sensor 1 Check, 2022-04-06T01:04:15.347, 2022-04-06T01:04:15.358, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0115967, 0.0115967, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5084, Block Sensor 2 Check, 2022-04-06T01:04:15.363, 2022-04-06T01:04:15.375, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0116686, 0.0116686, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
