ID, administrator
name, administrator
ID, 4249
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-29T06:33:27.475
endDateTime, 2021-12-29T06:46:14.345
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 766.871
ModuleTime, 766.871
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
4264, I2C Read Write Test, 2021-12-29T06:38:21.995, 2021-12-29T06:38:25.061, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.06619, 3.06619, Passed, Alpha VCC, 5.0474771875, N.A, N.A, N.A, N.A, N.A, N.A, 
4265, Get VCC Sensor Value, 2021-12-29T06:38:25.067, 2021-12-29T06:38:25.079, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0126913, 0.0126913, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
4266, Get 15V Sensor Value, 2021-12-29T06:38:25.084, 2021-12-29T06:38:25.096, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0115602, 0.0115602, Passed, Numeric, 13.19616, AND, LimitPair, N.A, volt, 12.16, 13.44, 
4267, Get Power Sensor Value, 2021-12-29T06:38:25.099, 2021-12-29T06:38:25.112, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0126348, 0.0126348, Passed, Numeric, 39.73, AND, LimitPair, N.A, volt, 38, 42, 
4268, Lid Left Sensor Test, 2021-12-29T06:38:25.116, 2021-12-29T06:38:25.127, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0111856, 0.0111856, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4269, Lid Right Sensor Test, 2021-12-29T06:38:25.131, 2021-12-29T06:38:25.142, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0112786, 0.0112786, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4270, HS Left Sensor Test, 2021-12-29T06:38:25.146, 2021-12-29T06:38:25.159, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0132113, 0.0132113, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4271, HS Right Sensor Test, 2021-12-29T06:38:25.162, 2021-12-29T06:38:25.174, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0116762, 0.0116762, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
4272, Get Amp2 Sensor Value, 2021-12-29T06:38:25.178, 2021-12-29T06:38:25.189, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0114384, 0.0114384, Passed, Numeric, 23.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
4273, Get Amp Sensor Value, 2021-12-29T06:38:25.193, 2021-12-29T06:38:25.209, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0159215, 0.0159215, Passed, Numeric, 22.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
4274, Get Power Supply Sensor Value, 2021-12-29T06:38:25.212, 2021-12-29T06:38:25.224, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0117963, 0.0117963, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
4275, SRAM Page 0 Check, 2021-12-29T06:38:25.232, 2021-12-29T06:39:14.992, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 49.7602, 49.7602, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4276, SRAM Page 1 Check, 2021-12-29T06:39:15.001, 2021-12-29T06:39:15.508, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.506838, 0.506838, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4277, SRAM Page 2 Check, 2021-12-29T06:39:15.513, 2021-12-29T06:39:15.955, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.442408, 0.442408, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4278, SRAM Page 3 Check, 2021-12-29T06:39:15.960, 2021-12-29T06:39:16.458, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.497714, 0.497714, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4279, Power Cycle Unit, 2021-12-29T06:39:16.463, 2021-12-29T06:39:42.664, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.2015, 26.2015, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4280, Battery Backup Test, 2021-12-29T06:39:42.666, 2021-12-29T06:39:43.712, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04684, 1.04684, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4281, Block Sensor 0 Check, 2021-12-29T06:39:43.716, 2021-12-29T06:39:43.725, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0095468, 0.0095468, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4282, Block Sensor 1 Check, 2021-12-29T06:39:43.728, 2021-12-29T06:39:43.739, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0112352, 0.0112352, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4283, Block Sensor 2 Check, 2021-12-29T06:39:43.745, 2021-12-29T06:39:43.754, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0097374, 0.0097374, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4284, Block Sensor 3 Check, 2021-12-29T06:39:43.758, 2021-12-29T06:39:43.768, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0101189, 0.0101189, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4285, Block Sensor 4 Check, 2021-12-29T06:39:43.772, 2021-12-29T06:39:43.784, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.012241, 0.012241, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4286, Block Sensor 5 Check, 2021-12-29T06:39:43.787, 2021-12-29T06:39:43.798, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0111664, 0.0111664, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
4287, TE CH0 Posistive Direction Check, 2021-12-29T06:39:43.805, 2021-12-29T06:39:44.730, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.924921, 0.924921, Passed, Numeric, 10.68409163333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4288, TE CH0 Negative Direction Check, 2021-12-29T06:39:44.742, 2021-12-29T06:39:45.551, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.808762, 0.808762, Passed, Numeric, -10.68689625, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4289, TE CH1 Posistive Direction Check, 2021-12-29T06:39:45.563, 2021-12-29T06:39:46.390, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.827018, 0.827018, Passed, Numeric, 10.69621573333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4290, TE CH1 Negative Direction Check, 2021-12-29T06:39:46.402, 2021-12-29T06:39:47.208, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.806013, 0.806013, Passed, Numeric, -10.69731643333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4291, TE CH2 Posistive Direction Check, 2021-12-29T06:39:47.220, 2021-12-29T06:39:48.005, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.784683, 0.784683, Passed, Numeric, 10.64211061667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4292, TE CH2 Negative Direction Check, 2021-12-29T06:39:48.017, 2021-12-29T06:39:48.807, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.789857, 0.789857, Passed, Numeric, -10.64507391667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4293, TE CH3 Posistive Direction Check, 2021-12-29T06:39:48.819, 2021-12-29T06:39:49.624, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.804335, 0.804335, Passed, Numeric, 10.68139943333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4294, TE CH3 Negative Direction Check, 2021-12-29T06:39:49.636, 2021-12-29T06:39:50.438, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.802318, 0.802318, Passed, Numeric, -10.67627553333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4295, TE CH4 Posistive Direction Check, 2021-12-29T06:39:50.451, 2021-12-29T06:39:51.332, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.881584, 0.881584, Passed, Numeric, 10.61319656667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4296, TE CH4 Negative Direction Check, 2021-12-29T06:39:51.345, 2021-12-29T06:39:52.139, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.794361, 0.794361, Passed, Numeric, -10.60960843333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4297, TE CH5 Posistive Direction Check, 2021-12-29T06:39:52.151, 2021-12-29T06:40:33.094, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 40.9429, Failed, Numeric, 0.000342436615, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
4298, TE CH5 Negative Direction Check, 2021-12-29T06:40:33.109, 2021-12-29T06:41:54.240, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 81.131, 81.131, Failed, Numeric, 0.0003370557766667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
4299, TE CH0 4.9A Current Check, 2021-12-29T06:41:54.254, 2021-12-29T06:43:15.365, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 81.1111, 81.1111, Failed, Numeric, 0.0003451379366667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
4300, TE CH1 4.9A Current Check, 2021-12-29T06:43:15.379, 2021-12-29T06:44:36.476, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 81.0966, 81.0966, Failed, Numeric, 0.0003431685083333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
4301, TE CH2 4.9A Current Check, 2021-12-29T06:44:36.493, 2021-12-29T06:45:58.885, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 82.3924, 82.3924, Aborted, Numeric, 0.000346231585, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
4302, Power Off, 2021-12-29T06:45:58.885, 2021-12-29T06:45:58.989, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.103726, 0.103726, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4303, DC Power Off, 2021-12-29T06:45:58.989, 2021-12-29T06:45:59.319, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.329755, 0.329755, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4304, Wait 10, 2021-12-29T06:45:59.319, 2021-12-29T06:46:14.319, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
