ID, administrator
name, administrator
ID, 1153
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T13:43:14.607
endDateTime, 2022-04-13T13:43:34.114
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 19.5079
ModuleTime, 19.5079
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
1154, Load Bio Rad DLL, 2022-04-13T13:43:14.640, 2022-04-13T13:43:14.641, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012262, 0.0012262, Done, 
1155, Put UUT, 2022-04-13T13:43:14.673, 2022-04-13T13:43:23.116, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 8.44349, Failed, 
1156, Power Off, 2022-04-13T13:43:23.133, 2022-04-13T13:43:23.220, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0875439, 0.0875439, Done, 
1157, DC Power Off, 2022-04-13T13:43:23.280, 2022-04-13T13:43:23.594, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.313731, 0.313731, Done, 
1158, Wait 10, 2022-04-13T13:43:23.598, 2022-04-13T13:43:34.099, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 10.5008, 10.5008, Aborted, 
