ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T09:48:00.531
endDateTime, 2022-04-13T09:52:05.399
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 244.869
ModuleTime, 244.869
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
23, Lid Right Sensor Test, 2022-04-13T09:50:27.881, 2022-04-13T09:50:27.895, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0143953, 0.0143953, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2022-04-13T09:50:27.900, 2022-04-13T09:50:27.916, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0154179, 0.0154179, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2022-04-13T09:50:27.920, 2022-04-13T09:50:27.937, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0178456, 0.0178456, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2022-04-13T09:50:27.941, 2022-04-13T09:50:27.955, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0135017, 0.0135017, Passed, Numeric, 21.3, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2022-04-13T09:50:27.958, 2022-04-13T09:50:27.972, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0134388, 0.0134388, Passed, Numeric, 20.7, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2022-04-13T09:50:27.975, 2022-04-13T09:50:27.989, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0135708, 0.0135708, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2022-04-13T09:50:27.997, 2022-04-13T09:51:18.231, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.2345, 50.2345, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, SRAM Page 1 Check, 2022-04-13T09:51:18.243, 2022-04-13T09:51:18.751, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.508663, 0.508663, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, SRAM Page 2 Check, 2022-04-13T09:51:18.756, 2022-04-13T09:51:19.197, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.441345, 0.441345, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, SRAM Page 3 Check, 2022-04-13T09:51:19.202, 2022-04-13T09:51:19.688, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.486571, 0.486571, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
33, Power Cycle Unit, 2022-04-13T09:51:19.693, 2022-04-13T09:51:45.689, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 25.9955, 25.9955, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
34, Battery Backup Test, 2022-04-13T09:51:45.690, 2022-04-13T09:51:46.730, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.03933, 1.03933, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
35, Block Sensor 0 Check, 2022-04-13T09:51:46.734, 2022-04-13T09:51:46.751, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0166858, 0.0166858, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
36, Block Sensor 1 Check, 2022-04-13T09:51:46.754, 2022-04-13T09:51:46.766, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0115948, 0.0115948, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
37, Block Sensor 2 Check, 2022-04-13T09:51:46.770, 2022-04-13T09:51:46.780, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0103926, 0.0103926, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
38, Block Sensor 3 Check, 2022-04-13T09:51:46.783, 2022-04-13T09:51:46.799, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0159164, 0.0159164, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
39, Block Sensor 4 Check, 2022-04-13T09:51:46.803, 2022-04-13T09:51:46.814, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0116098, 0.0116098, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
40, Block Sensor 5 Check, 2022-04-13T09:51:46.818, 2022-04-13T09:51:46.828, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0104052, 0.0104052, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
41, TE CH0 Posistive Direction Check, 2022-04-13T09:51:46.835, 2022-04-13T09:51:47.606, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.770247, 0.770247, Failed, Numeric, 0.0004042097416667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
42, TE CH0 Negative Direction Check, 2022-04-13T09:51:47.609, 2022-04-13T09:51:48.374, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.765112, 0.765112, Failed, Numeric, -0.0003678080916667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
43, TE CH1 Posistive Direction Check, 2022-04-13T09:51:48.389, 2022-04-13T09:51:49.178, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.78916, 0.78916, Passed, Numeric, 10.72462611667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
44, TE CH1 Negative Direction Check, 2022-04-13T09:51:49.190, 2022-04-13T09:51:49.961, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.770655, 0.770655, Aborted, Numeric, -10.72817621667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
45, Power Off, 2022-04-13T09:51:49.961, 2022-04-13T09:51:50.057, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0956853, 0.0956853, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
46, DC Power Off, 2022-04-13T09:51:50.057, 2022-04-13T09:51:50.373, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.316307, 0.316307, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
47, Wait 10, 2022-04-13T09:51:50.374, 2022-04-13T09:52:05.374, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
