ID, administrator
name, administrator
ID, 327
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-11T07:54:09.739
endDateTime, 2021-12-11T07:57:33.659
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 203.92
ModuleTime, 203.92
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
328, Load Bio Rad DLL, 2021-12-11T07:54:09.777, 2021-12-11T07:54:09.778, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0006907, 0.0006907, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
329, Put UUT, 2021-12-11T07:54:09.793, 2021-12-11T07:54:11.415, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.62176, 1.62176, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
330, DC Power On, 2021-12-11T07:54:11.419, 2021-12-11T07:54:11.811, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.391864, 0.391864, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
331, AC Power On, 2021-12-11T07:54:11.813, 2021-12-11T07:54:12.110, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.297023, 0.297023, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
332, Find Attached Devices, 2021-12-11T07:54:12.119, 2021-12-11T07:54:28.290, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.1716, 16.1716, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
333, 12.8V No Load Test, 2021-12-11T07:54:28.294, 2021-12-11T07:54:29.497, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.20291, 1.20291, Passed, Numeric, 12.8252168, AND, LimitPair, N.A, volt, 12.16, 13.44, 
334, 12.8V Load 30W, 2021-12-11T07:54:29.499, 2021-12-11T07:54:30.975, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.47681, 1.47681, Passed, Numeric, 12.5159835, AND, LimitPair, N.A, volt, 12.16, 13.44, 
335, 5V No Load Test, 2021-12-11T07:54:31.007, 2021-12-11T07:54:31.738, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.730759, 0.730759, Passed, Numeric, 5.06158748, AND, LimitPair, N.A, volt, 4.75, 5.25, 
336, 5V 600mA Load, 2021-12-11T07:54:31.743, 2021-12-11T07:54:32.975, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.23212, 1.23212, Passed, Numeric, 5.01327705, AND, LimitPair, N.A, volt, 4.75, 5.25, 
337, 3.3V Voltage Check, 2021-12-11T07:54:32.988, 2021-12-11T07:54:33.721, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.73302, 0.73302, Passed, Numeric, 3.29734484, AND, LimitPair, N.A, volt, 2.85, 3.45, 
338, Battery Voltage Check, 2021-12-11T07:54:33.732, 2021-12-11T07:54:34.464, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.731883, 0.731883, Passed, Numeric, 3.22161271, AND, LimitPair, N.A, volt, 2.85, 3.45, 
339, Wait 10, 2021-12-11T07:54:34.469, 2021-12-11T07:54:44.469, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
340, Remote Command Set, 2021-12-11T07:54:44.473, 2021-12-11T07:55:46.032, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.559, 61.559, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
341, Initialize SRAM and HC12, 2021-12-11T07:55:46.034, 2021-12-11T07:55:55.521, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48682, 9.48682, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
342, I2C Read Write Test, 2021-12-11T07:55:55.532, 2021-12-11T07:55:58.463, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.93084, 2.93084, Passed, Alpha VCC, 5.0614837585, N.A, N.A, N.A, N.A, N.A, N.A, 
343, Get VCC Sensor Value, 2021-12-11T07:55:58.469, 2021-12-11T07:55:58.481, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0127066, 0.0127066, Passed, Numeric, 4.99224, AND, LimitPair, N.A, volt, 4.75, 5.25, 
344, Get 15V Sensor Value, 2021-12-11T07:55:58.486, 2021-12-11T07:55:58.500, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0137569, 0.0137569, Passed, Numeric, 13.1298, AND, LimitPair, N.A, volt, 12.16, 13.44, 
345, Get Power Sensor Value, 2021-12-11T07:55:58.506, 2021-12-11T07:55:58.518, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0129434, 0.0129434, Passed, Numeric, 39.6752, AND, LimitPair, N.A, volt, 38, 42, 
346, Lid Left Sensor Test, 2021-12-11T07:55:58.524, 2021-12-11T07:55:58.541, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0171819, 0.0171819, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
347, Lid Right Sensor Test, 2021-12-11T07:55:58.546, 2021-12-11T07:55:58.560, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0137904, 0.0137904, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
348, HS Left Sensor Test, 2021-12-11T07:55:58.565, 2021-12-11T07:55:58.578, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0127709, 0.0127709, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
349, HS Right Sensor Test, 2021-12-11T07:55:58.583, 2021-12-11T07:55:58.595, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0124702, 0.0124702, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
350, Get Amp2 Sensor Value, 2021-12-11T07:55:58.601, 2021-12-11T07:55:58.613, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0126611, 0.0126611, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
351, Get Amp Sensor Value, 2021-12-11T07:55:58.619, 2021-12-11T07:55:58.632, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0127832, 0.0127832, Passed, Numeric, 23.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
352, Get Power Supply Sensor Value, 2021-12-11T07:55:58.637, 2021-12-11T07:55:58.650, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0131062, 0.0131062, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
353, SRAM Page 0 Check, 2021-12-11T07:55:58.661, 2021-12-11T07:56:49.099, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.4378, 50.4378, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
354, SRAM Page 1 Check, 2021-12-11T07:56:49.105, 2021-12-11T07:56:49.607, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.502276, 0.502276, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
355, SRAM Page 2 Check, 2021-12-11T07:56:49.612, 2021-12-11T07:56:50.043, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.431399, 0.431399, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
356, SRAM Page 3 Check, 2021-12-11T07:56:50.048, 2021-12-11T07:56:50.527, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.478877, 0.478877, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
357, Power Cycle Unit, 2021-12-11T07:56:50.532, 2021-12-11T07:57:16.625, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.0932, 26.0932, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
358, Battery Backup Test, 2021-12-11T07:57:16.627, 2021-12-11T07:57:17.666, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.03943, 1.03943, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
359, Block Sensor 0 Check, 2021-12-11T07:57:17.669, 2021-12-11T07:57:17.679, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0096388, 0.0096388, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
360, Block Sensor 1 Check, 2021-12-11T07:57:17.680, 2021-12-11T07:57:17.691, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0110545, 0.0110545, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
361, Block Sensor 2 Check, 2021-12-11T07:57:17.694, 2021-12-11T07:57:17.703, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0097675, 0.0097675, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
362, Block Sensor 3 Check, 2021-12-11T07:57:17.711, 2021-12-11T07:57:17.720, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0099156, 0.0099156, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
363, Block Sensor 4 Check, 2021-12-11T07:57:17.724, 2021-12-11T07:57:17.737, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0134446, 0.0134446, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
364, Block Sensor 5 Check, 2021-12-11T07:57:17.740, 2021-12-11T07:57:17.751, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.01089, 0.01089, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
365, TE CH0 Posistive Direction Check, 2021-12-11T07:57:17.758, 2021-12-11T07:57:18.512, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.754158, 0.754158, Passed, Numeric, 10.75863826667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
366, TE CH0 Negative Direction Check, 2021-12-11T07:57:18.524, 2021-12-11T07:57:19.297, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.77249, 0.77249, Passed, Numeric, -10.75314723333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
367, TE CH1 Posistive Direction Check, 2021-12-11T07:57:19.309, 2021-12-11T07:57:20.111, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.80231, 0.80231, Passed, Numeric, 10.6785341, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
368, TE CH1 Negative Direction Check, 2021-12-11T07:57:20.124, 2021-12-11T07:57:20.910, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.785921, 0.785921, Passed, Numeric, -10.68203943333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
369, TE CH2 Posistive Direction Check, 2021-12-11T07:57:20.922, 2021-12-11T07:57:21.708, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.785834, 0.785834, Passed, Numeric, 10.65451108333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
370, TE CH2 Negative Direction Check, 2021-12-11T07:57:21.720, 2021-12-11T07:57:22.517, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.79669, 0.79669, Passed, Numeric, -10.65732748333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
371, TE CH3 Posistive Direction Check, 2021-12-11T07:57:22.529, 2021-12-11T07:57:23.336, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.806957, 0.806957, Passed, Numeric, 10.64081916667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
372, TE CH3 Negative Direction Check, 2021-12-11T07:57:23.349, 2021-12-11T07:57:24.159, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, true, 52, 0.810041, Failed, Numeric, -0.000170692065, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
373, TE CH4 Posistive Direction Check, 2021-12-11T07:57:24.169, 2021-12-11T07:57:24.972, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.802861, 0.802861, Passed, Numeric, 10.68748321667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
374, TE CH4 Negative Direction Check, 2021-12-11T07:57:24.985, 2021-12-11T07:57:25.776, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.791465, 0.791465, Passed, Numeric, -10.68513815, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
375, TE CH5 Posistive Direction Check, 2021-12-11T07:57:25.789, 2021-12-11T07:57:26.586, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.797276, 0.797276, Passed, Numeric, 10.73394376667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
376, TE CH5 Negative Direction Check, 2021-12-11T07:57:26.599, 2021-12-11T07:57:27.407, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.808278, 0.808278, Passed, Numeric, -10.73379415, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
377, TE CH0 4.9A Current Check, 2021-12-11T07:57:27.420, 2021-12-11T07:57:28.218, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.798285, 0.798285, Passed, Numeric, 4.975549966667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
378, TE CH1 4.9A Current Check, 2021-12-11T07:57:28.231, 2021-12-11T07:57:29.034, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.803692, 0.803692, Passed, Numeric, 4.920112466667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
379, TE CH2 4.9A Current Check, 2021-12-11T07:57:29.048, 2021-12-11T07:57:29.836, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.788327, 0.788327, Passed, Numeric, 4.924833883333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
380, TE CH3 4.9A Current Check, 2021-12-11T07:57:29.849, 2021-12-11T07:57:30.648, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.799351, 0.799351, Passed, Numeric, 4.881909116667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
381, TE CH4 4.9A Current Check, 2021-12-11T07:57:30.660, 2021-12-11T07:57:31.442, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.782535, 0.782535, Passed, Numeric, 4.932085933333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
382, Power Off, 2021-12-11T07:57:31.886, 2021-12-11T07:57:31.950, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.064247, 0.064247, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
383, DC Power Off, 2021-12-11T07:57:31.950, 2021-12-11T07:57:32.296, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.345352, 0.345352, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
384, Wait 10, 2021-12-11T07:57:32.296, 2021-12-11T07:57:33.646, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 1.35062, 1.35062, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
