ID, administrator
name, administrator
ID, 10932
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-12T11:19:31.787
endDateTime, 2020-08-12T11:28:21.749
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 529.963
ModuleTime, 529.963
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
10933, Load Bio Rad DLL, 2020-08-12T11:19:31.844, 2020-08-12T11:19:31.845, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0011624, 0.0011624, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
10934, Put UUT, 2020-08-12T11:19:31.867, 2020-08-12T11:19:36.010, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.14312, 4.14312, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
10935, DC Power On, 2020-08-12T11:19:36.012, 2020-08-12T11:19:36.368, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.35651, 0.35651, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
10936, AC Power On, 2020-08-12T11:19:36.370, 2020-08-12T11:19:38.011, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.64078, 1.64078, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
10937, Find Attached Devices, 2020-08-12T11:19:38.014, 2020-08-12T11:19:53.048, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0339, 15.0339, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
10938, 12.8V No Load Test, 2020-08-12T11:19:53.052, 2020-08-12T11:19:54.305, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.25274, 1.25274, Passed, Numeric, 12.7955596, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
10939, 12.8V Load 30W, 2020-08-12T11:19:54.306, 2020-08-12T11:19:55.867, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.56099, 1.56099, Passed, Numeric, 12.577346, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
10940, 5V No Load Test, 2020-08-12T11:19:55.871, 2020-08-12T11:19:56.590, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.718846, 0.718846, Passed, Numeric, 5.10308541, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
10941, 5V 600mA Load, 2020-08-12T11:19:56.592, 2020-08-12T11:19:57.867, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27556, 1.27556, Passed, Numeric, 5.08659675, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
10942, 3.3V Voltage Check, 2020-08-12T11:19:57.871, 2020-08-12T11:19:58.589, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.717424, 0.717424, Passed, Numeric, 3.30858833, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
10943, Battery Voltage Check, 2020-08-12T11:19:58.592, 2020-08-12T11:19:59.314, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.721389, 0.721389, Passed, Numeric, 3.20545845, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
10944, Wait 10, 2020-08-12T11:19:59.315, 2020-08-12T11:20:09.316, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0008, 10.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
10945, Remote Command Set, 2020-08-12T11:20:09.318, 2020-08-12T11:21:16.445, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.1272, 67.1272, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
