ID, administrator
name, administrator
ID, 4667
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-29T23:15:39.819
endDateTime, 2020-08-29T23:24:12.605
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 512.786
ModuleTime, 512.786
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
4668, Load Bio Rad DLL, 2020-08-29T23:15:39.875, 2020-08-29T23:15:39.876, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012706, 0.0012706, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4669, Put UUT, 2020-08-29T23:15:39.899, 2020-08-29T23:15:41.786, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.88754, 1.88754, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4670, DC Power On, 2020-08-29T23:15:41.792, 2020-08-29T23:15:42.115, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.323181, 0.323181, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4671, AC Power On, 2020-08-29T23:15:42.116, 2020-08-29T23:15:43.951, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.835, 1.835, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4672, Find Attached Devices, 2020-08-29T23:15:43.955, 2020-08-29T23:15:58.996, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0408, 15.0408, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
4673, 12.8V No Load Test, 2020-08-29T23:15:58.999, 2020-08-29T23:16:00.220, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22096, 1.22096, Passed, Numeric, 12.7756551, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4674, 12.8V Load 30W, 2020-08-29T23:16:00.222, 2020-08-29T23:16:01.779, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.557, 1.557, Passed, Numeric, 12.5156691, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4675, 5V No Load Test, 2020-08-29T23:16:01.783, 2020-08-29T23:16:02.495, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.712148, 0.712148, Passed, Numeric, 5.08373104, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4676, 5V 600mA Load, 2020-08-29T23:16:02.497, 2020-08-29T23:16:03.779, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.28234, 1.28234, Passed, Numeric, 5.07145873, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4677, 3.3V Voltage Check, 2020-08-29T23:16:03.783, 2020-08-29T23:16:04.498, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.714661, 0.714661, Passed, Numeric, 3.31570788, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
