ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-11T16:37:42.929
endDateTime, 2020-08-11T16:39:33.368
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 110.44
ModuleTime, 110.44
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, 
4, Load Bio Rad DLL, 2020-08-11T16:37:43.133, 2020-08-11T16:38:18.849, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 35.7159, 35.7159, Done, N.A, N.A, N.A, N.A, N.A, 
5, Put UUT, 2020-08-11T16:38:18.859, 2020-08-11T16:38:22.576, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 3.71746, 3.71746, Passed, N.A, N.A, N.A, N.A, N.A, 
6, DC Power On, 2020-08-11T16:38:22.593, 2020-08-11T16:38:23.026, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.43326, 0.43326, Done, N.A, N.A, N.A, N.A, N.A, 
7, AC Power On, 2020-08-11T16:38:23.028, 2020-08-11T16:38:24.996, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.96807, 1.96807, Done, N.A, N.A, N.A, N.A, N.A, 
8, Find Attached Devices, 2020-08-11T16:38:24.1000, 2020-08-11T16:39:26.443, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, true, 4, 61.443, Aborted, String, NoDevicesFound, EQ, Expected, Success, 
9, Power Off, 2020-08-11T16:39:29.498, 2020-08-11T16:39:31.175, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.67708, 1.67708, Done, N.A, N.A, N.A, N.A, N.A, 
10, DC Power Off, 2020-08-11T16:39:31.175, 2020-08-11T16:39:31.496, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.320121, 0.320121, Done, N.A, N.A, N.A, N.A, N.A, 
11, Wait 10, 2020-08-11T16:39:31.496, 2020-08-11T16:39:33.339, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 1.84287, 1.84287, Aborted, N.A, N.A, N.A, N.A, N.A, 
