ID, administrator
name, administrator
ID, 82
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T09:57:46.382
endDateTime, 2022-04-13T10:00:48.695
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 182.314
ModuleTime, 182.314
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
93, Battery Voltage Check, 2022-04-13T09:58:31.665, 2022-04-13T09:58:32.388, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, true, 14, 0.722657, Failed, Numeric, 2.59884322e-005, AND, LimitPair, N.A, volt, 2.85, 3.45, 
94, Wait 10, 2022-04-13T09:58:32.393, 2022-04-13T09:58:42.394, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
95, Remote Command Set, 2022-04-13T09:58:42.401, 2022-04-13T09:59:43.886, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.485, 61.485, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
96, Initialize SRAM and HC12, 2022-04-13T09:59:43.887, 2022-04-13T09:59:53.375, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48739, 9.48739, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
97, I2C Read Write Test, 2022-04-13T09:59:53.387, 2022-04-13T09:59:56.355, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.96804, 2.96804, Passed, Alpha VCC, 5.051521351, N.A, N.A, N.A, N.A, N.A, N.A, 
98, Get VCC Sensor Value, 2022-04-13T09:59:56.361, 2022-04-13T09:59:56.374, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0127251, 0.0127251, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
99, Get 15V Sensor Value, 2022-04-13T09:59:56.379, 2022-04-13T09:59:56.397, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0182545, 0.0182545, Passed, Numeric, 13.19616, AND, LimitPair, N.A, volt, 12.16, 13.44, 
100, Get Power Sensor Value, 2022-04-13T09:59:56.401, 2022-04-13T09:59:56.414, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0125831, 0.0125831, Passed, Numeric, 39.5656, AND, LimitPair, N.A, volt, 38, 42, 
101, Lid Left Sensor Test, 2022-04-13T09:59:56.420, 2022-04-13T09:59:56.432, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0113953, 0.0113953, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
102, Lid Right Sensor Test, 2022-04-13T09:59:56.435, 2022-04-13T09:59:56.448, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0126468, 0.0126468, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
103, HS Left Sensor Test, 2022-04-13T09:59:56.451, 2022-04-13T09:59:56.463, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0119759, 0.0119759, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
104, HS Right Sensor Test, 2022-04-13T09:59:56.467, 2022-04-13T09:59:56.478, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0111445, 0.0111445, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
105, Get Amp2 Sensor Value, 2022-04-13T09:59:56.482, 2022-04-13T09:59:56.498, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0162784, 0.0162784, Passed, Numeric, 21.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
106, Get Amp Sensor Value, 2022-04-13T09:59:56.502, 2022-04-13T09:59:56.514, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0117833, 0.0117833, Passed, Numeric, 21.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
107, Get Power Supply Sensor Value, 2022-04-13T09:59:56.517, 2022-04-13T09:59:56.529, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.011538, 0.011538, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
108, SRAM Page 0 Check, 2022-04-13T09:59:56.536, 2022-04-13T10:00:46.769, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.2324, 50.2324, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
109, SRAM Page 1 Check, 2022-04-13T10:00:46.786, 2022-04-13T10:00:47.281, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.495899, 0.495899, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
110, SRAM Page 2 Check, 2022-04-13T10:00:47.286, 2022-04-13T10:00:47.721, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.434501, 0.434501, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
111, SRAM Page 3 Check, 2022-04-13T10:00:47.724, 2022-04-13T10:00:48.158, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.434051, 0.434051, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
112, Power Off, 2022-04-13T10:00:48.158, 2022-04-13T10:00:48.221, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0629735, 0.0629735, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
113, DC Power Off, 2022-04-13T10:00:48.221, 2022-04-13T10:00:48.525, ID#:uHxAHNpOc02A2ZVKR0dFLB, Test, Action, Cleanup, 0, 1, 0.303577, 0.303577, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
114, Wait 10, 2022-04-13T10:00:48.525, 2022-04-13T10:00:48.675, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.150302, 0.150302, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
