ID, administrator
name, administrator
ID, 109
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-15T10:48:28.929
endDateTime, 2021-07-15T10:56:29.278
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 480.349
ModuleTime, 480.349
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
120, Battery Voltage Check, 2021-07-15T10:48:55.235, 2021-07-15T10:48:55.975, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.739803, 0.739803, Passed, Numeric, 3.22649187, AND, LimitPair, N.A, volt, 2.85, 3.45, 
121, Wait 10, 2021-07-15T10:48:55.980, 2021-07-15T10:49:05.981, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
122, Remote Command Set, 2021-07-15T10:49:05.985, 2021-07-15T10:50:07.787, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.8026, 61.8026, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
123, Initialize SRAM and HC12, 2021-07-15T10:50:07.793, 2021-07-15T10:50:17.283, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48982, 9.48982, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
124, I2C Read Write Test, 2021-07-15T10:50:17.294, 2021-07-15T10:50:20.301, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.00683, 3.00683, Passed, Alpha VCC, 5.0626137875, N.A, N.A, N.A, N.A, N.A, N.A, 
125, Get VCC Sensor Value, 2021-07-15T10:50:20.307, 2021-07-15T10:50:20.320, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0137498, 0.0137498, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, 
126, Get 15V Sensor Value, 2021-07-15T10:50:20.325, 2021-07-15T10:50:20.338, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0123694, 0.0123694, Passed, Numeric, 13.1772, AND, LimitPair, N.A, volt, 12.16, 13.44, 
127, Get Power Sensor Value, 2021-07-15T10:50:20.343, 2021-07-15T10:50:20.357, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0137265, 0.0137265, Passed, Numeric, 39.6752, AND, LimitPair, N.A, volt, 38, 42, 
128, Lid Left Sensor Test, 2021-07-15T10:50:20.362, 2021-07-15T10:50:20.374, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0119941, 0.0119941, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
129, Lid Right Sensor Test, 2021-07-15T10:50:20.376, 2021-07-15T10:50:20.387, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0102424, 0.0102424, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
130, HS Left Sensor Test, 2021-07-15T10:50:20.390, 2021-07-15T10:50:20.406, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0161833, 0.0161833, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
131, HS Right Sensor Test, 2021-07-15T10:50:20.409, 2021-07-15T10:50:20.420, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0117358, 0.0117358, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
132, Get Amp2 Sensor Value, 2021-07-15T10:50:20.423, 2021-07-15T10:50:20.434, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0106769, 0.0106769, Passed, Numeric, 23.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
133, Get Amp Sensor Value, 2021-07-15T10:50:20.437, 2021-07-15T10:50:20.447, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0107522, 0.0107522, Passed, Numeric, 23.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
134, Get Power Supply Sensor Value, 2021-07-15T10:50:20.450, 2021-07-15T10:50:20.462, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0114545, 0.0114545, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
135, SRAM Page 0 Check, 2021-07-15T10:50:20.468, 2021-07-15T10:51:09.180, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 48.7117, 48.7117, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
136, SRAM Page 1 Check, 2021-07-15T10:51:09.198, 2021-07-15T10:51:09.691, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.493553, 0.493553, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
137, SRAM Page 2 Check, 2021-07-15T10:51:09.696, 2021-07-15T10:51:10.115, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.419203, 0.419203, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
138, SRAM Page 3 Check, 2021-07-15T10:51:10.120, 2021-07-15T10:51:10.606, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.485403, 0.485403, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
139, Power Cycle Unit, 2021-07-15T10:51:10.610, 2021-07-15T10:51:36.916, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.3055, 26.3055, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
140, Battery Backup Test, 2021-07-15T10:51:36.922, 2021-07-15T10:51:38.219, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.297, 1.297, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
141, Block Sensor 0 Check, 2021-07-15T10:51:38.230, 2021-07-15T10:51:38.243, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0124118, 0.0124118, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
142, Block Sensor 1 Check, 2021-07-15T10:51:38.248, 2021-07-15T10:51:38.259, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0114333, 0.0114333, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
143, Block Sensor 2 Check, 2021-07-15T10:51:38.266, 2021-07-15T10:51:38.284, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0176089, 0.0176089, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
144, Block Sensor 3 Check, 2021-07-15T10:51:38.310, 2021-07-15T10:51:38.320, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0104579, 0.0104579, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
145, Block Sensor 4 Check, 2021-07-15T10:51:38.325, 2021-07-15T10:51:38.335, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0104918, 0.0104918, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
146, Block Sensor 5 Check, 2021-07-15T10:51:38.339, 2021-07-15T10:51:38.351, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0114152, 0.0114152, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
147, TE CH0 Posistive Direction Check, 2021-07-15T10:51:38.359, 2021-07-15T10:51:39.162, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.803457, 0.803457, Passed, Numeric, 10.77200726667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
148, TE CH0 Negative Direction Check, 2021-07-15T10:51:39.175, 2021-07-15T10:51:39.964, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.789677, 0.789677, Passed, Numeric, -10.77072763333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
149, TE CH1 Posistive Direction Check, 2021-07-15T10:51:39.977, 2021-07-15T10:51:40.765, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.788003, 0.788003, Passed, Numeric, 10.75479948333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
150, TE CH1 Negative Direction Check, 2021-07-15T10:51:40.777, 2021-07-15T10:51:41.565, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.787869, 0.787869, Passed, Numeric, -10.7576695, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
151, TE CH2 Posistive Direction Check, 2021-07-15T10:51:41.577, 2021-07-15T10:51:42.376, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.798509, 0.798509, Passed, Numeric, 10.88662761667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
152, TE CH2 Negative Direction Check, 2021-07-15T10:51:42.389, 2021-07-15T10:51:43.190, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.80183, 0.80183, Passed, Numeric, -10.8774812, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
153, TE CH3 Posistive Direction Check, 2021-07-15T10:51:43.203, 2021-07-15T10:51:43.990, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.787515, 0.787515, Passed, Numeric, 10.93988726667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
154, TE CH3 Negative Direction Check, 2021-07-15T10:51:44.003, 2021-07-15T10:51:44.810, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.806666, 0.806666, Passed, Numeric, -10.93738231667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
155, TE CH4 Posistive Direction Check, 2021-07-15T10:51:44.822, 2021-07-15T10:51:45.615, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.792991, 0.792991, Passed, Numeric, 10.8124545, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
156, TE CH4 Negative Direction Check, 2021-07-15T10:51:45.629, 2021-07-15T10:51:46.419, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.789519, 0.789519, Passed, Numeric, -10.8065064, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
157, TE CH5 Posistive Direction Check, 2021-07-15T10:51:46.432, 2021-07-15T10:52:10.512, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 24.0804, Failed, Numeric, 0.0003710933116667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
158, TE CH5 Negative Direction Check, 2021-07-15T10:52:10.525, 2021-07-15T10:53:31.608, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 81.0821, 81.0821, Failed, Numeric, 0.0003500373516667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
159, TE CH0 4.9A Current Check, 2021-07-15T10:53:31.622, 2021-07-15T10:54:52.704, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 81.0819, 81.0819, Failed, Numeric, 0.0003505265533333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
160, TE CH1 4.9A Current Check, 2021-07-15T10:54:52.718, 2021-07-15T10:56:13.808, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 81.0906, 81.0906, Aborted, Numeric, 0.0003516115233333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
161, Power Off, 2021-07-15T10:56:13.809, 2021-07-15T10:56:13.910, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.100879, 0.100879, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
162, DC Power Off, 2021-07-15T10:56:13.910, 2021-07-15T10:56:14.252, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.342186, 0.342186, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
163, Wait 10, 2021-07-15T10:56:14.252, 2021-07-15T10:56:29.253, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
