ID, administrator
name, administrator
ID, 900
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-20T12:12:31.659
endDateTime, 2021-11-20T12:16:44.960
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 253.301
ModuleTime, 253.301
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
901, Load Bio Rad DLL, 2021-11-20T12:12:31.695, 2021-11-20T12:12:31.697, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0014092, 0.0014092, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
902, Put UUT, 2021-11-20T12:12:31.713, 2021-11-20T12:12:34.846, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 3.13287, 3.13287, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
903, DC Power On, 2021-11-20T12:12:34.853, 2021-11-20T12:12:35.171, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.317686, 0.317686, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
904, AC Power On, 2021-11-20T12:12:35.175, 2021-11-20T12:12:35.339, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.163298, 0.163298, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
905, Find Attached Devices, 2021-11-20T12:12:35.349, 2021-11-20T12:13:10.441, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0915, 35.0915, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
906, 12.8V No Load Test, 2021-11-20T12:13:10.453, 2021-11-20T12:13:11.724, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.27105, 1.27105, Passed, Numeric, 12.8255432, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
907, 12.8V Load 30W, 2021-11-20T12:13:11.730, 2021-11-20T12:13:12.941, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.21156, 1.21156, Passed, Numeric, 12.4558247, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
908, 5V No Load Test, 2021-11-20T12:13:12.953, 2021-11-20T12:13:13.669, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.715545, 0.715545, Passed, Numeric, 5.05816844, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
909, 5V 600mA Load, 2021-11-20T12:13:13.674, 2021-11-20T12:13:14.941, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.26725, 1.26725, Passed, Numeric, 5.059073, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
910, 3.3V Voltage Check, 2021-11-20T12:13:14.953, 2021-11-20T12:13:15.688, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.73475, 0.73475, Passed, Numeric, 3.31818083, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
911, Battery Voltage Check, 2021-11-20T12:13:15.699, 2021-11-20T12:13:16.417, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.718086, 0.718086, Passed, Numeric, 3.22669003, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
912, Wait 10, 2021-11-20T12:13:16.423, 2021-11-20T12:13:26.423, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
913, Remote Command Set, 2021-11-20T12:13:26.427, 2021-11-20T12:14:27.879, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.4525, 61.4525, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
